Prefix,HCL_component,Models,Traits,Heritability
CSBrote,C,BA,CSBrote.C,0.282184217634914
CSBrote,C,BA,CSBrote.C,0.255482437608608
CSBrote,C,BA,CSBrote.C,0.273722278417681
CSBrote,C,BA,CSBrote.C,0.288133838712027
CSBrote,C,BA,CSBrote.C,0.289405404024604
CSBrote,C,BA,CSBrote.C,0.313425866957942
CSBrote,C,BA,CSBrote.C,0.281890066099246
CSBrote,C,BA,CSBrote.C,0.292994852033014
CSBrote,C,BA,CSBrote.C,0.305902108182749
CSBrote,C,BA,CSBrote.C,0.299441310299746
CSBrote,C,BA,CSBrote.C,0.305226868878847
CSBrote,C,BA,CSBrote.C,0.317344397532603
CSBrote,C,BA,CSBrote.C,0.270657744979481
CSBrote,C,BA,CSBrote.C,0.291752052864244
CSBrote,C,BA,CSBrote.C,0.289047310434219
CSBrote,C,BA,CSBrote.C,0.302568001267078
CSBrote,C,BA,CSBrote.C,0.265823133784512
CSBrote,C,BA,CSBrote.C,0.276084827805432
CSBrote,C,BA,CSBrote.C,0.261358565888437
CSBrote,C,BA,CSBrote.C,0.265203835214453
CSBrote,C,BA,CSBrote.C,0.254670325360143
CSBrote,C,BA,CSBrote.C,0.251815082845176
CSBrote,C,BA,CSBrote.C,0.250431574649907
CSBrote,C,BA,CSBrote.C,0.242844355280813
CSBrote,C,BA,CSBrote.C,0.270420996270678
CSBrote,C,BA,CSBrote.C,0.268658052718107
CSBrote,C,BA,CSBrote.C,0.283287513192493
CSBrote,C,BA,CSBrote.C,0.26677156944435
CSBrote,C,BA,CSBrote.C,0.253428987635124
CSBrote,C,BA,CSBrote.C,0.257582441944624
CSBrote,C,BA,CSBrote.C,0.257019057045997
CSBrote,C,BA,CSBrote.C,0.277451523509125
CSBrote,C,BA,CSBrote.C,0.268570090634649
CSBrote,C,BA,CSBrote.C,0.269777491292301
CSBrote,C,BA,CSBrote.C,0.258113972774602
CSBrote,C,BA,CSBrote.C,0.263831684839839
CSBrote,C,BA,CSBrote.C,0.288890570040852
CSBrote,C,BA,CSBrote.C,0.267487953720353
CSBrote,C,BA,CSBrote.C,0.279529820349744
CSBrote,C,BA,CSBrote.C,0.280648344264793
CSBrote,C,BA,CSBrote.C,0.284422724054185
CSBrote,C,BA,CSBrote.C,0.285347807914374
CSBrote,C,BA,CSBrote.C,0.299530152602159
CSBrote,C,BA,CSBrote.C,0.301054700948896
CSBrote,C,BA,CSBrote.C,0.312489686138786
CSBrote,C,BA,CSBrote.C,0.326454753855228
CSBrote,C,BA,CSBrote.C,0.311505222654119
CSBrote,C,BA,CSBrote.C,0.347149450183244
CSBrote,C,BA,CSBrote.C,0.295064284138383
CSBrote,C,BA,CSBrote.C,0.30357631698792
CSBrote,C,BA,CSBrote.C,0.308882836543735
CSBrote,C,BA,CSBrote.C,0.284251194470308
CSBrote,C,BA,CSBrote.C,0.308037514055492
CSBrote,C,BA,CSBrote.C,0.323188215754565
CSBrote,C,BA,CSBrote.C,0.335797528384742
CSBrote,C,BA,CSBrote.C,0.333779502748686
CSBrote,C,BA,CSBrote.C,0.307832360843211
CSBrote,C,BA,CSBrote.C,0.32584576120459
CSBrote,C,BA,CSBrote.C,0.307043515107465
CSBrote,C,BA,CSBrote.C,0.301216778801362
CSBrote,C,BA,CSBrote.C,0.311006249878013
CSBrote,C,BA,CSBrote.C,0.31681525579009
CSBrote,C,BA,CSBrote.C,0.322514157874857
CSBrote,C,BA,CSBrote.C,0.31169395544183
CSBrote,C,BA,CSBrote.C,0.325211887235661
CSBrote,C,BA,CSBrote.C,0.318995045690774
CSBrote,C,BA,CSBrote.C,0.341448854088666
CSBrote,C,BA,CSBrote.C,0.34725531385867
CSBrote,C,BA,CSBrote.C,0.342000914396913
CSBrote,C,BA,CSBrote.C,0.371046733452892
CSBrote,C,BA,CSBrote.C,0.354526805488981
CSBrote,C,BA,CSBrote.C,0.335743970907917
CSBrote,C,BA,CSBrote.C,0.320158037629013
CSBrote,C,BA,CSBrote.C,0.33073536114659
CSBrote,C,BA,CSBrote.C,0.349544957138528
CSBrote,C,BA,CSBrote.C,0.321297900303887
CSBrote,C,BA,CSBrote.C,0.329893737498926
CSBrote,C,BA,CSBrote.C,0.337046507712456
CSBrote,C,BA,CSBrote.C,0.312848053129653
CSBrote,C,BA,CSBrote.C,0.295171758719293
CSBrote,C,BA,CSBrote.C,0.311651316557282
CSBrote,C,BA,CSBrote.C,0.315183311737761
CSBrote,C,BA,CSBrote.C,0.358122940331068
CSBrote,C,BA,CSBrote.C,0.307102522978494
CSBrote,C,BA,CSBrote.C,0.332490248673941
CSBrote,C,BA,CSBrote.C,0.320207263748143
CSBrote,C,BA,CSBrote.C,0.328148575334597
CSBrote,C,BA,CSBrote.C,0.300899713871385
CSBrote,C,BA,CSBrote.C,0.340238299633407
CSBrote,C,BA,CSBrote.C,0.319596816338378
CSBrote,C,BA,CSBrote.C,0.329896034615218
CSBrote,C,BA,CSBrote.C,0.300720896528964
CSBrote,C,BA,CSBrote.C,0.312346353891478
CSBrote,C,BA,CSBrote.C,0.317417877798228
CSBrote,C,BA,CSBrote.C,0.309926909769531
CSBrote,C,BA,CSBrote.C,0.33654559478871
CSBrote,C,BA,CSBrote.C,0.335616829097162
CSBrote,C,BA,CSBrote.C,0.336210472493071
CSBrote,C,BA,CSBrote.C,0.351500834674749
CSBrote,C,BA,CSBrote.C,0.35130408841949
CSBrote,C,BA,CSBrote.C,0.350703365044163
CSBrote,C,BA,CSBrote.C,0.366118804399484
CSBrote,C,BA,CSBrote.C,0.32803479849951
CSBrote,C,BA,CSBrote.C,0.346272987993327
CSBrote,C,BA,CSBrote.C,0.367257817626992
CSBrote,C,BA,CSBrote.C,0.37392872575253
CSBrote,C,BA,CSBrote.C,0.355600707796229
CSBrote,C,BA,CSBrote.C,0.406568206771461
CSBrote,C,BA,CSBrote.C,0.402874977041874
CSBrote,C,BA,CSBrote.C,0.345132638661118
CSBrote,C,BA,CSBrote.C,0.362764254709965
CSBrote,C,BA,CSBrote.C,0.393663281762863
CSBrote,C,BA,CSBrote.C,0.395709160191627
CSBrote,C,BA,CSBrote.C,0.351103147894103
CSBrote,C,BA,CSBrote.C,0.383895832058067
CSBrote,C,BA,CSBrote.C,0.367250844118849
CSBrote,C,BA,CSBrote.C,0.368924118169832
CSBrote,C,BA,CSBrote.C,0.391476114600784
CSBrote,C,BA,CSBrote.C,0.379174793065975
CSBrote,C,BA,CSBrote.C,0.430768816830853
CSBrote,C,BA,CSBrote.C,0.416355235911346
CSBrote,C,BA,CSBrote.C,0.43570180842623
CSBrote,C,BA,CSBrote.C,0.41898712941628
CSBrote,C,BA,CSBrote.C,0.442223897942384
CSBrote,C,BA,CSBrote.C,0.479724814475612
CSBrote,C,BA,CSBrote.C,0.444289651379744
CSBrote,C,BA,CSBrote.C,0.467810155375846
CSBrote,C,BA,CSBrote.C,0.414971103621748
CSBrote,C,BA,CSBrote.C,0.428672366321348
CSBrote,C,BA,CSBrote.C,0.395628242658453
CSBrote,C,BA,CSBrote.C,0.400515203346052
CSBrote,C,BA,CSBrote.C,0.432176320402331
CSBrote,C,BA,CSBrote.C,0.416746915117707
CSBrote,C,BA,CSBrote.C,0.389177628704636
CSBrote,C,BA,CSBrote.C,0.445334229306014
CSBrote,C,BA,CSBrote.C,0.432272336351385
CSBrote,C,BA,CSBrote.C,0.423664266172324
CSBrote,C,BA,CSBrote.C,0.425854240189291
CSBrote,C,BA,CSBrote.C,0.424873671257672
CSBrote,C,BA,CSBrote.C,0.444846106930501
CSBrote,C,BA,CSBrote.C,0.439965312777232
CSBrote,C,BA,CSBrote.C,0.396005728457821
CSBrote,C,BA,CSBrote.C,0.393145233108915
CSBrote,C,BA,CSBrote.C,0.415084426948641
CSBrote,C,BA,CSBrote.C,0.397555473239323
CSBrote,C,BA,CSBrote.C,0.406630270670226
CSBrote,C,BA,CSBrote.C,0.412084801429523
CSBrote,C,BA,CSBrote.C,0.38074068407236
CSBrote,C,BA,CSBrote.C,0.4376145801349
CSBrote,C,BA,CSBrote.C,0.422181386854045
CSBrote,C,BA,CSBrote.C,0.377533815776088
CSBrote,C,BA,CSBrote.C,0.384562407931283
CSBrote,C,BA,CSBrote.C,0.370988761201592
CSBrote,C,BA,CSBrote.C,0.399139744932483
CSBrote,C,BA,CSBrote.C,0.342165957775652
CSBrote,C,BA,CSBrote.C,0.374030528448292
CSBrote,C,BA,CSBrote.C,0.405795003775502
CSBrote,C,BA,CSBrote.C,0.415069068596332
CSBrote,C,BA,CSBrote.C,0.383933238796358
CSBrote,C,BA,CSBrote.C,0.398684567110579
CSBrote,C,BA,CSBrote.C,0.358362279684444
CSBrote,C,BA,CSBrote.C,0.379931790781524
CSBrote,C,BA,CSBrote.C,0.360185372854553
CSBrote,C,BA,CSBrote.C,0.351966931482742
CSBrote,C,BA,CSBrote.C,0.378866652317423
CSBrote,C,BA,CSBrote.C,0.323406494410934
CSBrote,C,BA,CSBrote.C,0.365790895845402
CSBrote,C,BA,CSBrote.C,0.338591197014893
CSBrote,C,BA,CSBrote.C,0.356591200815304
CSBrote,C,BA,CSBrote.C,0.351848306354011
CSBrote,C,BA,CSBrote.C,0.365557429452361
CSBrote,C,BA,CSBrote.C,0.375609918486616
CSBrote,C,BA,CSBrote.C,0.376941006998791
CSBrote,C,BA,CSBrote.C,0.375901350672701
CSBrote,C,BA,CSBrote.C,0.384120307372128
CSBrote,C,BA,CSBrote.C,0.415571189529033
CSBrote,C,BA,CSBrote.C,0.374660535121384
CSBrote,C,BA,CSBrote.C,0.408468817460841
CSBrote,C,BA,CSBrote.C,0.355864305029237
CSBrote,C,BA,CSBrote.C,0.376220200317377
CSBrote,C,BA,CSBrote.C,0.374190571662531
CSBrote,C,BA,CSBrote.C,0.341836712860881
CSBrote,C,BA,CSBrote.C,0.356811774160662
CSBrote,C,BA,CSBrote.C,0.32702757644361
CSBrote,C,BA,CSBrote.C,0.334973673539771
CSBrote,C,BA,CSBrote.C,0.323412621020693
CSBrote,C,BA,CSBrote.C,0.312554708184075
CSBrote,C,BA,CSBrote.C,0.314371695900351
CSBrote,C,BA,CSBrote.C,0.30474637967728
CSBrote,C,BA,CSBrote.C,0.30273691908428
CSBrote,C,BA,CSBrote.C,0.295862802409694
CSBrote,C,BA,CSBrote.C,0.29704853134975
CSBrote,C,BA,CSBrote.C,0.27544539746511
CSBrote,C,BA,CSBrote.C,0.263830066975714
CSBrote,C,BA,CSBrote.C,0.259380066529583
CSBrote,C,BA,CSBrote.C,0.248127278753729
CSBrote,C,BA,CSBrote.C,0.295347921615291
CSBrote,C,BA,CSBrote.C,0.290858193327002
CSBrote,C,BA,CSBrote.C,0.303249892678065
CSBrote,C,BA,CSBrote.C,0.293921045989916
CSBrote,C,BA,CSBrote.C,0.284540835108505
CSBrote,C,BA,CSBrote.C,0.272144183824522
CSBrote,C,BA,CSBrote.C,0.293175397159483
CSBrote,C,BA,CSBrote.C,0.279042723661955
CSBrote,C,BA,CSBrote.C,0.29625093962219
CSBrote,C,BA,CSBrote.C,0.317836376195272
CSBrote,C,BA,CSBrote.C,0.291933175143773
CSBrote,C,BA,CSBrote.C,0.288605702819254
CSBrote,C,BA,CSBrote.C,0.304345397463971
CSBrote,C,BA,CSBrote.C,0.324539823577322
CSBrote,C,BA,CSBrote.C,0.309216377031683
CSBrote,C,BA,CSBrote.C,0.328444958678715
CSBrote,C,BA,CSBrote.C,0.342781474586592
CSBrote,C,BA,CSBrote.C,0.309683537482765
CSBrote,C,BA,CSBrote.C,0.320744398043387
CSBrote,C,BA,CSBrote.C,0.33229167139874
CSBrote,C,BA,CSBrote.C,0.325897020404114
CSBrote,C,BA,CSBrote.C,0.325945297344503
CSBrote,C,BA,CSBrote.C,0.348293182395656
CSBrote,C,BA,CSBrote.C,0.312771807083057
CSBrote,C,BA,CSBrote.C,0.336146013064837
CSBrote,C,BA,CSBrote.C,0.330249018657016
CSBrote,C,BA,CSBrote.C,0.338149535874022
CSBrote,C,BA,CSBrote.C,0.314954815807377
CSBrote,C,BA,CSBrote.C,0.317972259296447
CSBrote,C,BA,CSBrote.C,0.319214985301202
CSBrote,C,BA,CSBrote.C,0.317699417227543
CSBrote,C,BA,CSBrote.C,0.310062484456003
CSBrote,C,BA,CSBrote.C,0.346591360095779
CSBrote,C,BA,CSBrote.C,0.34342015292809
CSBrote,C,BA,CSBrote.C,0.298531453995718
CSBrote,C,BA,CSBrote.C,0.33016720120355
CSBrote,C,BA,CSBrote.C,0.299751899444313
CSBrote,C,BA,CSBrote.C,0.313382248757088
CSBrote,C,BA,CSBrote.C,0.322321082012525
CSBrote,C,BA,CSBrote.C,0.301163459726065
CSBrote,C,BA,CSBrote.C,0.254936311641657
CSBrote,C,BA,CSBrote.C,0.327642676163571
CSBrote,C,BA,CSBrote.C,0.287252007148177
CSBrote,C,BA,CSBrote.C,0.281191261916415
CSBrote,C,BA,CSBrote.C,0.273459148279509
CSBrote,C,BA,CSBrote.C,0.318417555240562
CSBrote,C,BA,CSBrote.C,0.309422191186314
CSBrote,C,BA,CSBrote.C,0.32057004599413
CSBrote,C,BA,CSBrote.C,0.315610177011723
CSBrote,C,BA,CSBrote.C,0.319937885001945
CSBrote,C,BA,CSBrote.C,0.297815658052481
CSBrote,C,BA,CSBrote.C,0.342728561874847
CSBrote,C,BA,CSBrote.C,0.321680067156632
CSBrote,C,BA,CSBrote.C,0.351535327248655
CSBrote,C,BA,CSBrote.C,0.314417929455392
CSBrote,C,BA,CSBrote.C,0.336664173228946
CSBrote,C,BA,CSBrote.C,0.355375151935939
CSBrote,C,BA,CSBrote.C,0.329311391567088
CSBrote,C,BA,CSBrote.C,0.387705269166084
CSBrote,C,BA,CSBrote.C,0.353610912008835
CSBrote,C,BA,CSBrote.C,0.337013230688305
CSBrote,C,BA,CSBrote.C,0.400558541173202
CSBrote,C,BA,CSBrote.C,0.370600052489811
CSBrote,C,BA,CSBrote.C,0.405248127889697
CSBrote,C,BA,CSBrote.C,0.377407738218668
CSBrote,C,BA,CSBrote.C,0.390521748423054
CSBrote,C,BA,CSBrote.C,0.372486190104395
CSBrote,C,BA,CSBrote.C,0.410603596032882
CSBrote,C,BA,CSBrote.C,0.408441175437625
CSBrote,C,BA,CSBrote.C,0.41203826182293
CSBrote,C,BA,CSBrote.C,0.382857402746631
CSBrote,C,BA,CSBrote.C,0.376771530029651
CSBrote,C,BA,CSBrote.C,0.362311250832773
CSBrote,C,BA,CSBrote.C,0.414065412974483
CSBrote,C,BA,CSBrote.C,0.379388867682084
CSBrote,C,BA,CSBrote.C,0.390678564592044
CSBrote,C,BA,CSBrote.C,0.385959764991919
CSBrote,C,BA,CSBrote.C,0.378901236886523
CSBrote,C,BA,CSBrote.C,0.349487762412311
CSBrote,C,BA,CSBrote.C,0.346340842111913
CSBrote,C,BA,CSBrote.C,0.396691944113441
CSBrote,C,BA,CSBrote.C,0.414967620869767
CSBrote,C,BA,CSBrote.C,0.386049801213209
CSBrote,C,BA,CSBrote.C,0.35740496435817
CSBrote,C,BA,CSBrote.C,0.404833530409525
CSBrote,C,BA,CSBrote.C,0.37387869535665
CSBrote,C,BA,CSBrote.C,0.391295390925302
CSBrote,C,BA,CSBrote.C,0.380224530882751
CSBrote,C,BA,CSBrote.C,0.334427668458705
CSBrote,C,BA,CSBrote.C,0.326314269408912
CSBrote,C,BA,CSBrote.C,0.340306458648501
CSBrote,C,BA,CSBrote.C,0.364071082811597
CSBrote,C,BA,CSBrote.C,0.352691087909193
CSBrote,C,BA,CSBrote.C,0.36846101661342
CSBrote,C,BA,CSBrote.C,0.352086558260903
CSBrote,C,BA,CSBrote.C,0.365035876289551
CSBrote,C,BA,CSBrote.C,0.411797255318903
CSBrote,C,BA,CSBrote.C,0.381757789025021
CSBrote,C,BA,CSBrote.C,0.341766225603475
CSBrote,C,BA,CSBrote.C,0.389159968352969
CSBrote,C,BA,CSBrote.C,0.367809789266676
CSBrote,C,BA,CSBrote.C,0.432540524371749
CSBrote,C,BA,CSBrote.C,0.377865226397949
CSBrote,C,BA,CSBrote.C,0.381755186434856
CSBrote,C,BA,CSBrote.C,0.395645451479443
CSBrote,C,BA,CSBrote.C,0.418668894762296
CSBrote,C,BA,CSBrote.C,0.421670484713688
CSBrote,C,BA,CSBrote.C,0.428469712820765
CSBrote,C,BA,CSBrote.C,0.412191173099921
CSBrote,C,BA,CSBrote.C,0.410939950462757
CSBrote,C,BA,CSBrote.C,0.420612490636972
CSBrote,C,BA,CSBrote.C,0.423317530379816
CSBrote,C,BA,CSBrote.C,0.419603734193639
CSBrote,C,BA,CSBrote.C,0.434289328703886
CSBrote,C,BA,CSBrote.C,0.41614543447372
CSBrote,C,BA,CSBrote.C,0.440400749019601
CSBrote,C,BA,CSBrote.C,0.431059320290822
CSBrote,C,BA,CSBrote.C,0.415069710953704
CSBrote,C,BA,CSBrote.C,0.355036402574583
CSBrote,C,BA,CSBrote.C,0.426005022783242
CSBrote,C,BA,CSBrote.C,0.415287395342827
CSBrote,C,BA,CSBrote.C,0.40400594349295
CSBrote,C,BA,CSBrote.C,0.4079616293884
CSBrote,C,BA,CSBrote.C,0.424197352943363
CSBrote,C,BA,CSBrote.C,0.458308238101479
CSBrote,C,BA,CSBrote.C,0.416935788196719
CSBrote,C,BA,CSBrote.C,0.419078235592393
CSBrote,C,BA,CSBrote.C,0.456172614652122
CSBrote,C,BA,CSBrote.C,0.429213153330211
CSBrote,C,BA,CSBrote.C,0.431542396720115
CSBrote,C,BA,CSBrote.C,0.432310829960964
CSBrote,C,BA,CSBrote.C,0.46727231556015
CSBrote,C,BA,CSBrote.C,0.450665516732061
CSBrote,C,BA,CSBrote.C,0.444854847331466
CSBrote,C,BA,CSBrote.C,0.426152461337804
CSBrote,C,BA,CSBrote.C,0.425758447566424
CSBrote,C,BA,CSBrote.C,0.429433944010028
CSBrote,C,BA,CSBrote.C,0.453804405370244
CSBrote,C,BA,CSBrote.C,0.444501241313176
CSBrote,C,BA,CSBrote.C,0.413522672177033
CSBrote,C,BA,CSBrote.C,0.452159727084826
CSBrote,C,BA,CSBrote.C,0.494810619043844
CSBrote,C,BA,CSBrote.C,0.464353567557421
CSBrote,C,BA,CSBrote.C,0.487939485241845
CSBrote,C,BA,CSBrote.C,0.504041710064917
CSBrote,C,BA,CSBrote.C,0.463236472923519
CSBrote,C,BA,CSBrote.C,0.453806810436184
CSBrote,C,BA,CSBrote.C,0.504444286458576
CSBrote,C,BA,CSBrote.C,0.49295798227785
CSBrote,C,BA,CSBrote.C,0.481687393391443
CSBrote,C,BA,CSBrote.C,0.484936449866972
CSBrote,C,BA,CSBrote.C,0.50160646907054
CSBrote,C,BA,CSBrote.C,0.501787512389026
CSBrote,C,BA,CSBrote.C,0.481443645002869
CSBrote,C,BA,CSBrote.C,0.507368983932616
CSBrote,C,BA,CSBrote.C,0.561651350965207
CSBrote,C,BA,CSBrote.C,0.538026399030861
CSBrote,C,BA,CSBrote.C,0.555735214945647
CSBrote,C,BA,CSBrote.C,0.528074930400855
CSBrote,C,BA,CSBrote.C,0.52475379337057
CSBrote,C,BA,CSBrote.C,0.53054622303702
CSBrote,C,BA,CSBrote.C,0.522809440333098
CSBrote,C,BA,CSBrote.C,0.526217853267864
CSBrote,C,BA,CSBrote.C,0.526606762274151
CSBrote,C,BA,CSBrote.C,0.565540760315573
CSBrote,C,BA,CSBrote.C,0.567234237684953
CSBrote,C,BA,CSBrote.C,0.551301329451281
CSBrote,C,BA,CSBrote.C,0.528037484169546
CSBrote,C,BA,CSBrote.C,0.511677805377863
CSBrote,C,BA,CSBrote.C,0.507683173148793
CSBrote,C,BA,CSBrote.C,0.509286561756822
CSBrote,C,BA,CSBrote.C,0.530652387005078
CSBrote,C,BA,CSBrote.C,0.519023246036748
CSBrote,C,BA,CSBrote.C,0.552510421185186
CSBrote,C,BA,CSBrote.C,0.502644690320689
CSBrote,C,BA,CSBrote.C,0.508332237059947
CSBrote,C,BA,CSBrote.C,0.510167661479602
CSBrote,C,BA,CSBrote.C,0.485543775659803
CSBrote,C,BA,CSBrote.C,0.513818770162566
CSBrote,C,BA,CSBrote.C,0.508471475522663
CSBrote,C,BA,CSBrote.C,0.495486030911355
CSBrote,C,BA,CSBrote.C,0.502002938706678
CSBrote,C,BA,CSBrote.C,0.522194906452311
CSBrote,C,BA,CSBrote.C,0.525969000947556
CSBrote,C,BA,CSBrote.C,0.508126555085725
CSBrote,C,BA,CSBrote.C,0.489512683015755
CSBrote,C,BA,CSBrote.C,0.509765872770648
CSBrote,C,BA,CSBrote.C,0.528406481901805
CSBrote,C,BA,CSBrote.C,0.507731120497627
CSBrote,C,BA,CSBrote.C,0.487986715276487
CSBrote,C,BA,CSBrote.C,0.520650191588068
CSBrote,C,BA,CSBrote.C,0.513040534272541
CSBrote,C,BA,CSBrote.C,0.512309276741364
CSBrote,C,BA,CSBrote.C,0.501207392419979
CSBrote,C,BA,CSBrote.C,0.547387530490472
CSBrote,C,BA,CSBrote.C,0.544171990509287
CSBrote,C,BA,CSBrote.C,0.536730604561345
CSBrote,C,BA,CSBrote.C,0.543976325143919
CSBrote,C,BA,CSBrote.C,0.540620312205302
CSBrote,C,BA,CSBrote.C,0.537877892985264
CSBrote,C,BA,CSBrote.C,0.536543536429876
CSBrote,C,BA,CSBrote.C,0.547164720335788
CSBrote,C,BA,CSBrote.C,0.558138595906106
CSBrote,C,BA,CSBrote.C,0.597215406524858
CSBrote,C,BA,CSBrote.C,0.598245179251196
CSBrote,C,BA,CSBrote.C,0.547836683486638
CSBrote,C,BA,CSBrote.C,0.555817812191378
CSBrote,C,BA,CSBrote.C,0.548769558357109
CSBrote,C,BA,CSBrote.C,0.565011149941225
CSBrote,C,BA,CSBrote.C,0.585571543786402
CSBrote,C,BA,CSBrote.C,0.576322400653668
CSBrote,C,BA,CSBrote.C,0.578675185851963
CSBrote,C,BA,CSBrote.C,0.600010550418475
CSBrote,C,BA,CSBrote.C,0.574998929054204
CSBrote,C,BA,CSBrote.C,0.565826883362517
CSBrote,C,BA,CSBrote.C,0.558874111919228
CSBrote,C,BA,CSBrote.C,0.50437144218172
CSBrote,C,BA,CSBrote.C,0.530412897558399
CSBrote,C,BA,CSBrote.C,0.51986985450084
CSBrote,C,BA,CSBrote.C,0.500454489407911
CSBrote,C,BA,CSBrote.C,0.52698808950548
CSBrote,C,BA,CSBrote.C,0.509015754357259
CSBrote,C,BA,CSBrote.C,0.526141051935254
CSBrote,C,BA,CSBrote.C,0.506300502233545
CSBrote,C,BA,CSBrote.C,0.477614619425857
CSBrote,C,BA,CSBrote.C,0.497050333297678
CSBrote,C,BA,CSBrote.C,0.511616709169729
CSBrote,C,BA,CSBrote.C,0.508475020337078
CSBrote,C,BA,CSBrote.C,0.492350792519261
CSBrote,C,BA,CSBrote.C,0.523020454970668
CSBrote,C,BA,CSBrote.C,0.544990622471458
CSBrote,C,BA,CSBrote.C,0.528361224849801
CSBrote,C,BA,CSBrote.C,0.522084409789542
CSBrote,C,BA,CSBrote.C,0.507938022401054
CSBrote,C,BA,CSBrote.C,0.487863799409967
CSBrote,C,BA,CSBrote.C,0.477588698746633
CSBrote,C,BA,CSBrote.C,0.505114087582746
CSBrote,C,BA,CSBrote.C,0.491415040603609
CSBrote,C,BA,CSBrote.C,0.480502733257032
CSBrote,C,BA,CSBrote.C,0.473784365286779
CSBrote,C,BA,CSBrote.C,0.415283004417908
CSBrote,C,BA,CSBrote.C,0.439310377290286
CSBrote,C,BA,CSBrote.C,0.447817701361586
CSBrote,C,BA,CSBrote.C,0.452593081238163
CSBrote,C,BA,CSBrote.C,0.469151540802498
CSBrote,C,BA,CSBrote.C,0.499838775105561
CSBrote,C,BA,CSBrote.C,0.478369203762578
CSBrote,C,BA,CSBrote.C,0.504248626650531
CSBrote,C,BA,CSBrote.C,0.459705827284821
CSBrote,C,BA,CSBrote.C,0.438111592988753
CSBrote,C,BA,CSBrote.C,0.39869411253295
CSBrote,C,BA,CSBrote.C,0.421661437911872
CSBrote,C,BA,CSBrote.C,0.405045391759027
CSBrote,C,BA,CSBrote.C,0.425726749379996
CSBrote,C,BA,CSBrote.C,0.42576478473238
CSBrote,C,BA,CSBrote.C,0.469095310374951
CSBrote,C,BA,CSBrote.C,0.454914362178249
CSBrote,C,BA,CSBrote.C,0.44944114155358
CSBrote,C,BA,CSBrote.C,0.460605884591266
CSBrote,C,BA,CSBrote.C,0.460013179818804
CSBrote,C,BA,CSBrote.C,0.472113528345875
CSBrote,C,BA,CSBrote.C,0.489332392345987
CSBrote,C,BA,CSBrote.C,0.4709560470674
CSBrote,C,BA,CSBrote.C,0.488626455628382
CSBrote,C,BA,CSBrote.C,0.477970759912312
CSBrote,C,BA,CSBrote.C,0.459347733033694
CSBrote,C,BA,CSBrote.C,0.48216717578963
CSBrote,C,BA,CSBrote.C,0.498740078502667
CSBrote,C,BA,CSBrote.C,0.494508092428105
CSBrote,C,BA,CSBrote.C,0.513553935680035
CSBrote,C,BA,CSBrote.C,0.453570340556587
CSBrote,C,BA,CSBrote.C,0.457382717342903
CSBrote,C,BA,CSBrote.C,0.464070066385395
CSBrote,C,BA,CSBrote.C,0.452106273628664
CSBrote,C,BA,CSBrote.C,0.455772279072728
CSBrote,C,BA,CSBrote.C,0.448205112058488
CSBrote,C,BA,CSBrote.C,0.421994412762988
CSBrote,C,BA,CSBrote.C,0.446563073650141
CSBrote,C,BA,CSBrote.C,0.448877938443945
CSBrote,C,BA,CSBrote.C,0.461756318744576
CSBrote,C,BA,CSBrote.C,0.462867901102271
CSBrote,C,BA,CSBrote.C,0.466201897672844
CSBrote,C,BA,CSBrote.C,0.472373109369097
CSBrote,C,BA,CSBrote.C,0.460576379385481
CSBrote,C,BA,CSBrote.C,0.482073909557965
CSBrote,C,BA,CSBrote.C,0.471165963239402
CSBrote,C,BA,CSBrote.C,0.484228519318965
CSBrote,C,BA,CSBrote.C,0.474034903652146
CSBrote,C,BA,CSBrote.C,0.483742304660248
CSBrote,C,BA,CSBrote.C,0.463010754776063
CSBrote,C,BA,CSBrote.C,0.480702420591113
CSBrote,C,BA,CSBrote.C,0.487215190140927
CSBrote,C,BA,CSBrote.C,0.458152798618625
CSBrote,C,BA,CSBrote.C,0.449532745736523
CSBrote,C,BA,CSBrote.C,0.439099353204796
CSBrote,C,BA,CSBrote.C,0.41787806963678
CSBrote,C,BA,CSBrote.C,0.445170966461372
CSBrote,C,BA,CSBrote.C,0.464304085629322
CSBrote,C,BA,CSBrote.C,0.422567544748795
CSBrote,C,BA,CSBrote.C,0.406555570316975
CSBrote,C,BA,CSBrote.C,0.428266932062453
CSBrote,C,BA,CSBrote.C,0.378081761788738
CSBrote,C,BA,CSBrote.C,0.40295369303802
CSBrote,C,BA,CSBrote.C,0.396018812049737
CSBrote,C,BA,CSBrote.C,0.424513898770638
CSBrote,C,BA,CSBrote.C,0.431645260155259
CSBrote,C,BA,CSBrote.C,0.430984589234603
CSBrote,C,BA,CSBrote.C,0.430513569484463
CSBrote,C,BA,CSBrote.C,0.389848908426715
CSBrote,C,BA,CSBrote.C,0.397015638796253
CSBrote,C,BA,CSBrote.C,0.384812675088424
CSBrote,C,BA,CSBrote.C,0.407462393456872
CSBrote,C,BA,CSBrote.C,0.396259497291995
CSBrote,C,BA,CSBrote.C,0.438942073995202
CSBrote,C,BA,CSBrote.C,0.363745708027763
CSBrote,C,BA,CSBrote.C,0.395354735158064
CSBrote,C,BA,CSBrote.C,0.412359527771289
CSBrote,C,BA,CSBrote.C,0.408664612750325
CSBrote,C,BA,CSBrote.C,0.383680350528569
CSBrote,C,BA,CSBrote.C,0.391679409922431
CSBrote,C,BA,CSBrote.C,0.376909813205577
