SAMPLES,c1_10269,c1_11211,c1_12858,c1_13006,c1_13515,c1_15225,c1_15470,c1_16534,c1_16540,c1_16542,c1_3098,c1_3497,c1_3499,c1_4347,c1_5112,c1_513,c1_5837,c1_6192,c1_7871,c1_7872,c1_7874,c1_8069,c2_10681,c2_12976,c2_14490,c2_14491,c2_14980,c2_15047,c2_19135,c2_21041,c2_22024,c2_23833,c2_23835,c2_25179,c2_27270,c2_27644,c2_27900,c2_32257,c2_3318,c2_34091,c2_39029,c2_4030,c2_45035,c2_45914,c2_47202,c2_49017,c2_53347,c2_53914,c2_58249,c2_686
15061659,3,2,3,3,3,2,1,1,2,2,3,1,0,4,1,3,0,3,2,2,1,3,4,2,4,3,3,1,2,1,2,0,4,2,3,1,1,3,2,0,2,2,1,2,3,3,1,2,2,1
15061665,4,1,3,2,3,0,1,1,2,4,4,3,1,3,3,2,0,4,3,4,0,2,4,4,4,3,0,2,2,1,2,0,4,4,3,0,3,3,4,0,1,3,0,2,4,1,1,2,2,3
15061666,4,1,3,2,4,0,3,1,3,3,4,2,0,3,2,3,0,4,4,4,0,2,2,3,4,2,2,1,0,3,0,0,4,4,2,1,0,4,1,2,0,2,1,3,4,1,1,1,1,2
15061667,4,2,4,2,3,1,0,1,1,4,3,1,1,3,2,3,1,3,3,3,1,4,3,2,4,3,2,1,3,0,1,1,3,3,3,1,2,4,3,1,2,2,1,3,3,1,0,2,2,3
15061668,4,1,3,2,3,0,1,1,2,4,4,3,1,3,3,2,0,4,3,4,0,2,4,4,4,3,0,2,2,1,2,0,4,4,3,0,3,3,4,0,1,3,0,2,4,1,1,2,2,3
15061669,4,2,3,1,3,2,0,2,2,3,3,3,1,4,3,3,0,3,3,3,1,4,3,2,3,2,2,2,4,0,2,1,3,4,3,1,1,4,3,1,1,1,1,4,2,1,1,1,1,2
15061670,4,0,3,1,3,2,1,0,1,4,4,1,0,4,2,3,1,3,3,3,0,2,4,3,4,1,2,1,0,1,1,0,4,3,4,0,2,3,4,0,0,3,1,1,4,0,1,4,1,1
15061671,4,2,4,2,4,1,1,0,1,4,3,3,1,3,2,4,1,3,2,3,1,4,3,3,4,2,2,1,2,0,1,1,3,3,3,0,1,4,4,0,0,1,0,3,3,2,0,3,2,0
15061673,3,1,4,1,3,2,1,2,2,NA,3,2,1,3,2,3,NA,3,3,3,0,1,4,2,3,3,1,2,2,0,2,0,4,3,4,1,2,4,4,0,0,2,0,2,4,1,0,2,0,3
15061677,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061678,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061679,4,3,3,1,3,3,0,1,1,4,3,1,1,3,4,3,0,4,2,3,1,4,3,1,3,4,2,0,3,0,1,1,3,4,2,1,2,4,4,0,3,3,1,3,3,1,1,2,1,2
15061680,4,0,3,1,3,2,1,0,1,4,4,1,0,4,2,3,1,3,3,3,0,2,4,3,4,1,2,1,0,1,1,0,4,3,4,0,2,3,4,0,0,3,1,1,4,0,1,4,1,1
15061682,4,3,4,2,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,1,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061683,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,3,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15061684,4,3,3,2,3,2,2,1,0,4,3,2,2,4,1,2,1,4,1,1,1,4,4,0,3,2,3,2,0,0,3,1,3,2,2,1,1,2,4,0,1,3,2,2,3,1,2,2,0,3
15061686,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15061687,4,3,4,4,4,2,2,1,2,4,4,2,0,3,2,2,0,3,4,4,0,4,4,2,3,3,0,2,2,1,0,0,4,4,4,1,1,4,4,0,2,1,1,4,4,1,0,2,2,2
15061688,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15061690,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061702,4,2,4,3,4,1,1,3,3,4,4,3,1,3,1,2,0,4,3,3,1,4,3,2,3,3,2,2,1,0,1,1,3,3,2,0,2,4,4,0,0,2,0,2,3,0,0,2,2,3
15061706,2,3,2,1,3,3,1,1,2,4,3,2,1,3,4,2,1,4,4,4,0,4,3,1,3,2,2,3,2,0,1,0,4,2,4,1,3,3,2,0,0,3,2,2,4,1,3,3,2,2
15061707,4,2,4,3,4,2,2,1,1,4,2,2,0,3,1,4,1,4,2,3,1,3,4,2,3,3,2,0,1,0,2,1,3,3,2,0,1,3,4,1,2,1,0,3,3,1,0,4,1,2
15061709,4,2,3,1,3,2,0,2,2,3,3,3,1,4,3,3,0,3,3,3,1,4,3,2,3,2,2,2,4,0,2,1,3,4,3,1,1,4,3,1,1,1,1,4,2,1,1,1,1,2
15061712,4,1,4,0,3,2,0,0,1,4,4,2,0,2,1,2,0,3,2,2,0,4,4,3,3,3,2,4,2,0,2,0,4,2,3,2,1,3,2,0,1,3,1,3,4,0,0,1,2,4
15061714,3,3,4,1,3,1,1,1,2,3,4,3,1,2,1,2,0,4,3,3,1,4,4,1,4,3,0,3,3,0,1,0,4,4,2,3,0,4,2,0,1,3,0,4,3,1,0,2,4,2
15061717,3,2,4,1,3,2,0,1,2,4,4,3,1,3,2,2,0,4,3,3,1,4,3,2,3,3,2,2,0,1,2,1,3,4,3,1,1,4,4,1,2,2,1,4,3,1,0,3,2,2
15061719,4,1,4,2,4,2,1,1,2,4,4,3,2,3,2,3,1,3,3,3,0,4,2,2,4,3,1,3,1,0,1,0,4,3,4,0,3,3,3,1,1,2,0,2,4,1,1,3,4,2
15061720,3,3,4,1,3,1,1,1,2,3,4,3,1,1,1,2,0,4,3,3,1,4,4,0,4,4,0,3,3,0,1,0,4,4,2,3,0,4,2,0,1,3,0,4,3,1,0,2,4,2
15061722,4,2,3,2,4,1,3,1,1,4,4,2,0,1,1,3,1,4,3,3,NA,2,4,3,3,3,1,2,0,2,2,0,4,3,3,1,1,4,3,NA,1,1,1,3,3,2,0,2,2,1
15061723,4,1,3,3,4,1,4,1,1,4,4,1,0,2,2,4,1,4,3,3,1,2,4,2,3,2,1,2,0,2,3,0,4,4,3,1,1,4,2,1,2,1,1,3,3,2,1,2,2,1
15061724,3,2,4,2,3,1,2,2,2,NA,4,2,0,1,2,2,1,4,3,3,1,2,4,1,3,2,2,1,1,1,2,0,4,2,3,1,1,3,2,1,1,1,0,3,3,1,0,2,1,2
15061725,3,3,4,1,3,1,1,1,2,3,4,3,1,2,1,2,0,4,3,3,1,4,4,1,4,3,0,3,3,0,1,0,4,4,2,3,0,4,2,0,1,3,0,4,3,1,0,2,4,2
15061726,4,1,4,2,3,3,0,0,2,3,2,3,2,3,0,3,1,2,2,2,1,2,3,2,4,1,3,3,1,0,1,0,4,1,3,1,3,3,4,0,0,2,0,2,3,1,1,3,1,0
15061729,3,2,4,2,3,1,1,2,2,3,4,2,0,1,2,2,1,4,3,3,1,3,4,1,3,3,3,1,2,0,2,0,4,1,3,1,1,3,2,1,1,1,0,3,3,1,0,3,1,3
15061733,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,1,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061734,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,1,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061735,3,3,4,1,3,1,1,1,2,3,4,3,1,2,1,2,0,4,3,3,1,4,4,1,4,3,0,3,3,0,2,0,4,4,2,3,0,4,2,0,1,3,0,4,3,1,0,2,4,2
15061736,3,2,4,2,3,1,1,2,2,3,4,2,0,1,2,2,1,4,3,3,1,3,4,1,3,3,3,1,2,0,2,0,4,1,3,1,1,3,2,1,1,1,0,3,3,1,0,3,1,3
15061737,3,2,4,2,3,1,1,2,2,3,4,2,0,1,2,2,1,4,3,3,1,3,4,1,3,3,3,1,2,0,2,0,4,1,3,1,1,3,2,1,1,1,0,3,3,1,0,3,1,3
15061738,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,2,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061740,3,2,4,0,4,1,1,2,1,3,4,3,1,3,3,1,0,4,3,3,1,3,4,3,4,3,2,2,3,0,2,0,4,3,2,1,0,4,4,0,2,2,0,3,3,1,0,2,4,2
15061744,3,2,3,2,3,1,2,3,2,2,3,2,0,3,1,2,1,4,1,2,1,2,3,2,4,1,3,3,2,0,3,1,3,2,3,3,1,4,4,2,2,2,0,4,2,1,1,4,2,2
15061747,4,1,4,2,4,2,1,1,2,4,4,3,2,3,2,3,1,3,3,3,0,4,2,2,4,3,1,3,1,0,1,0,4,3,4,0,3,3,3,1,1,2,0,2,4,1,1,3,4,2
15061751,3,2,3,3,3,2,1,1,2,2,3,1,0,4,1,3,0,3,2,2,1,3,4,2,4,3,3,1,2,1,2,0,4,2,3,1,1,3,2,0,2,2,1,2,3,3,1,2,2,1
15061752,3,2,4,0,4,1,1,2,1,3,4,3,1,3,3,1,0,4,3,3,1,3,4,3,4,3,2,2,3,0,2,0,4,3,2,1,0,4,4,0,2,2,0,3,3,1,0,2,4,2
15061753,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,1,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061754,4,2,3,1,3,1,2,2,1,4,3,2,0,2,2,3,2,3,2,3,1,3,2,3,4,3,2,3,2,0,2,1,3,3,3,1,3,3,4,1,1,3,0,4,3,0,1,3,2,2
15061755,4,2,4,3,3,3,0,1,1,4,3,2,0,2,2,3,1,3,3,4,0,3,4,2,3,3,0,1,2,0,1,0,4,3,4,1,3,4,4,0,1,2,0,3,4,1,0,3,2,2
15061756,4,2,4,3,3,3,0,1,1,4,3,2,0,1,1,3,1,3,3,4,0,3,4,2,3,3,0,1,2,0,1,0,4,3,4,1,3,4,4,0,1,2,0,3,4,1,0,3,2,2
15061757,4,3,3,1,3,3,0,1,1,4,3,1,1,3,4,3,0,4,2,3,1,4,3,1,3,4,2,0,3,0,1,1,3,4,2,1,2,4,4,0,3,3,1,3,3,1,1,2,1,2
15061758,4,2,4,1,2,0,1,2,1,4,4,3,1,2,2,1,0,4,4,4,0,2,4,2,3,4,0,2,4,0,2,0,4,4,2,2,2,4,3,1,1,1,0,4,4,2,0,NA,2,3
15061760,3,2,4,2,3,1,1,2,2,3,4,2,0,1,2,2,1,4,3,3,1,3,4,1,3,3,3,1,2,0,2,0,4,1,3,1,1,3,2,1,1,1,0,3,3,1,0,3,1,3
15061761,4,1,4,2,4,2,1,1,2,4,4,3,2,3,2,3,1,3,3,3,0,4,2,2,4,3,1,3,1,0,1,0,4,3,4,0,3,3,3,1,1,2,0,2,4,1,1,3,4,2
15061762,4,2,4,1,3,1,0,1,1,3,4,4,1,1,1,1,0,4,4,4,0,4,4,2,3,3,0,4,3,0,3,0,4,4,2,2,0,4,2,0,1,2,0,3,4,1,0,2,4,3
15061764,2,2,4,2,3,2,1,2,1,3,4,2,2,2,1,3,1,4,1,2,2,4,4,2,4,2,NA,0,3,0,1,0,4,2,2,3,0,4,2,0,1,2,0,3,2,1,0,2,3,2
15061766,4,1,4,2,4,0,0,1,1,4,4,2,1,2,1,3,0,3,3,3,1,4,3,1,3,3,2,3,3,0,1,0,4,4,3,1,4,4,3,0,1,2,0,4,3,2,0,2,3,4
15061769,3,1,4,2,4,1,2,0,1,3,4,0,0,4,1,2,1,4,4,4,0,3,4,3,4,1,0,1,1,1,0,2,3,3,2,1,0,4,3,1,1,1,1,2,4,0,1,2,3,3
15061771,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,1,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061772,3,2,4,1,3,2,1,1,1,4,3,2,1,3,2,4,1,4,3,3,1,4,3,2,4,3,2,2,1,0,2,1,3,3,3,0,2,4,4,0,3,1,0,4,3,1,0,2,3,1
15061773,4,2,4,1,4,2,1,2,1,4,4,2,0,1,3,2,0,4,4,4,0,3,4,1,3,3,0,3,3,0,2,0,4,4,2,1,1,4,2,0,2,2,0,3,4,1,0,2,4,2
15061776,4,2,3,2,2,2,1,2,0,4,4,0,0,3,3,2,0,2,2,3,0,4,4,3,3,3,1,4,2,0,1,0,4,4,4,0,2,3,4,1,1,1,0,2,4,0,1,2,2,2
15061777,4,3,3,1,3,3,0,1,1,4,3,1,1,3,4,3,0,4,2,3,1,4,3,1,3,4,2,0,3,0,1,1,3,4,2,1,2,4,4,0,3,3,1,3,3,1,1,2,1,2
15061784,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061785,4,2,4,1,2,2,0,3,0,4,4,2,0,4,2,4,0,4,4,4,0,4,4,2,3,1,0,3,2,0,2,0,4,4,4,3,0,4,4,0,1,2,0,3,4,1,0,1,1,4
15061788,3,3,4,2,3,1,1,0,0,4,4,2,1,2,2,2,0,4,4,4,0,4,4,3,4,2,0,4,3,1,2,0,4,4,2,2,0,4,2,0,1,4,0,3,4,2,0,2,3,3
15061789,4,2,3,2,2,2,1,2,0,4,4,0,0,3,3,2,0,2,2,3,0,4,4,3,3,3,1,4,2,0,1,0,4,4,4,0,2,3,4,1,1,1,0,2,4,0,1,2,2,2
15061790,4,3,3,1,3,3,0,1,1,4,3,1,1,3,4,3,0,4,2,3,1,4,3,1,3,4,2,0,3,0,1,1,3,4,2,1,2,4,4,0,3,3,1,3,3,1,1,2,1,2
15061795,4,2,3,0,3,1,1,0,1,3,3,4,2,3,3,0,1,3,3,3,1,4,3,1,2,3,2,2,2,0,1,1,3,2,2,4,1,4,3,0,3,3,1,2,3,NA,1,3,4,1
15061797,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,1,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061798,4,3,4,1,4,1,1,1,2,4,4,3,0,1,0,3,1,4,4,4,0,4,4,4,3,4,0,3,0,1,1,0,4,2,3,1,0,4,4,0,1,1,0,3,4,NA,0,3,2,2
15061799,4,3,3,1,3,3,0,1,1,4,3,1,1,3,4,3,0,4,2,3,1,4,3,1,3,4,2,0,3,0,1,1,3,4,2,1,2,4,4,0,3,3,1,3,3,1,1,2,1,2
15061800,4,3,4,2,4,0,1,2,1,3,4,2,0,1,2,3,1,4,2,2,1,1,3,2,4,2,2,1,2,0,1,0,4,2,2,1,1,3,2,2,1,1,1,3,3,1,0,2,2,0
15061811,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,1,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061813,4,2,3,2,2,2,1,2,0,4,4,0,0,3,3,2,0,2,2,3,0,4,4,3,3,3,1,4,2,0,1,0,4,4,4,0,2,3,4,1,1,1,0,2,4,0,1,2,2,2
15061814,4,0,3,1,3,2,1,0,1,4,4,1,0,4,2,3,1,3,3,3,0,2,4,3,4,1,2,1,0,1,1,0,4,3,4,0,2,3,4,0,0,3,1,1,4,0,1,4,1,1
15061815,4,1,3,2,3,3,1,2,2,3,NA,3,2,2,2,3,0,3,3,3,0,3,3,2,3,2,1,3,1,1,3,0,4,3,4,1,2,4,4,0,0,2,0,2,4,2,1,3,1,3
15061826,4,3,4,1,4,1,1,1,1,4,4,3,0,1,0,3,1,4,4,4,0,4,4,4,3,4,0,3,0,2,1,0,4,3,2,1,0,4,4,0,1,1,0,3,4,NA,0,3,2,2
15061905,3,2,2,3,2,1,1,3,2,3,3,2,0,3,3,0,0,3,3,4,0,4,4,2,2,4,2,1,2,1,0,0,4,4,3,3,2,3,3,1,2,2,1,4,4,1,2,3,2,2
15061906,4,0,4,3,4,2,1,1,1,4,4,2,1,3,2,3,1,4,4,4,0,3,3,2,3,2,0,2,1,1,3,1,3,3,4,0,0,3,4,0,2,2,1,3,4,2,0,2,1,2
15061907,4,1,3,1,1,3,2,0,1,4,3,2,1,3,2,2,0,2,4,4,0,4,4,1,4,3,0,1,1,1,3,0,4,0,4,2,2,3,1,0,1,3,0,1,4,1,2,3,2,0
15061908,4,1,4,3,4,3,1,1,1,4,3,2,1,1,2,2,0,3,2,3,1,3,3,2,4,3,1,0,4,0,1,1,3,3,3,0,3,4,4,1,1,1,0,3,2,2,0,2,2,3
15061909,4,1,4,1,3,1,1,2,0,4,4,3,1,2,2,3,0,3,2,2,2,3,3,2,3,2,2,1,3,0,3,0,4,3,2,3,0,4,3,1,2,2,0,3,3,1,0,1,2,2
15061910,4,1,3,2,3,3,1,2,2,3,NA,3,2,2,2,3,0,3,3,3,0,3,3,2,3,2,1,3,1,1,3,0,4,3,4,1,2,4,4,0,0,2,0,2,4,2,1,3,1,3
15061911,4,2,3,1,2,1,3,1,1,4,3,2,0,4,1,2,2,4,2,4,0,4,3,2,4,4,0,2,1,1,1,1,3,4,4,3,2,3,4,1,2,1,0,4,4,1,1,3,1,3
15061915,4,2,3,1,2,1,3,1,1,4,3,2,0,4,2,2,2,4,2,4,0,4,3,2,4,4,0,2,1,1,1,1,3,4,4,3,2,3,4,1,2,1,0,4,4,1,1,3,1,3
15061917,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15061918,3,2,3,3,3,2,1,1,2,2,3,1,0,4,1,3,0,3,2,2,1,3,4,2,4,3,3,1,2,1,2,0,4,2,3,1,1,3,2,0,2,2,1,3,3,3,1,2,2,1
15061926,4,1,3,2,3,3,1,2,2,3,NA,3,2,1,2,3,0,3,3,3,0,3,3,2,3,2,1,3,1,1,3,0,4,3,4,1,2,4,4,0,0,2,0,2,4,2,1,3,1,3
15061927,4,2,3,2,4,1,0,3,2,3,4,2,1,2,2,2,1,4,3,3,1,3,4,3,3,1,0,1,1,2,3,1,3,3,4,0,1,4,3,1,1,1,0,4,4,2,1,1,2,1
15061929,4,3,3,1,4,2,0,2,2,4,3,3,1,3,3,2,1,4,3,3,1,2,4,1,2,3,1,2,2,0,1,0,4,2,4,0,0,3,3,0,2,2,1,1,3,2,2,3,3,3
15061930,3,2,3,3,3,2,1,1,2,2,3,1,0,4,1,3,0,3,2,2,1,3,4,2,4,3,2,1,2,1,2,0,4,2,3,1,1,3,2,0,2,2,1,2,3,3,1,2,2,1
15061933,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15061934,3,2,4,2,3,1,1,2,2,3,4,2,0,1,2,2,1,4,3,3,1,3,4,1,3,3,3,1,2,0,2,0,4,1,3,1,1,3,2,1,1,1,0,3,3,1,0,3,1,3
15061937,4,3,4,1,3,2,2,2,2,4,4,3,1,3,3,4,1,3,4,4,0,4,3,3,4,3,0,1,2,1,1,0,4,3,4,1,2,4,4,0,1,2,0,4,4,1,0,2,1,3
15061939,3,0,4,1,4,1,1,1,1,4,4,2,1,4,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061941,4,2,3,1,3,2,0,2,2,3,3,3,1,4,3,3,0,3,3,3,1,4,3,2,3,2,2,2,4,0,2,1,3,4,3,1,1,4,3,1,1,1,1,4,2,1,1,1,1,2
15061944,3,3,4,2,4,0,0,1,1,4,4,1,0,4,3,4,0,4,3,4,0,4,4,1,3,1,0,2,2,0,1,2,2,4,4,0,2,4,4,1,1,1,0,1,4,0,0,4,1,4
15061945,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15061948,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15061949,3,1,4,2,4,1,2,0,2,4,4,2,1,3,3,3,1,4,3,3,1,4,3,1,2,3,2,1,4,0,2,2,2,3,3,0,0,4,4,1,2,0,0,2,3,1,0,2,1,2
15061951,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15061952,3,2,4,2,3,1,1,2,2,3,4,2,0,1,2,2,1,4,3,3,1,3,4,1,3,3,3,1,2,0,2,0,4,1,3,1,1,3,2,1,1,1,0,3,3,1,0,3,1,3
15061953,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15061954,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15061957,4,2,4,2,3,2,1,1,0,4,4,2,0,4,2,3,0,2,1,2,1,3,4,4,4,3,2,2,2,0,2,0,4,3,3,2,1,4,3,0,0,2,0,3,2,NA,0,2,2,2
15061958,4,2,4,3,4,0,1,2,0,4,4,1,0,3,3,4,0,3,3,4,0,3,4,0,4,3,0,1,4,0,1,1,3,4,3,0,3,4,3,1,2,4,1,2,4,1,0,2,3,3
15061960,4,0,4,3,4,2,1,1,1,4,4,2,1,3,2,3,1,4,4,4,0,3,3,2,3,2,0,2,1,1,3,1,3,3,4,0,0,3,4,0,2,2,1,3,4,2,0,2,1,2
15061961,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15061964,4,1,4,2,4,2,1,1,2,4,4,3,2,3,2,3,1,3,3,3,0,4,2,2,4,3,1,3,1,0,1,0,4,3,4,0,3,3,3,1,1,2,0,2,4,1,1,3,4,2
15061965,4,1,4,2,3,2,1,2,1,4,4,2,1,3,2,2,NA,3,3,3,0,4,2,1,4,2,1,3,2,0,1,0,4,3,4,1,2,3,3,NA,1,2,0,2,4,2,0,2,3,3
15061966,3,3,4,2,4,0,1,1,3,2,4,2,0,1,1,2,0,4,4,4,0,3,4,2,3,2,2,2,2,1,2,0,4,2,3,1,1,3,0,1,0,2,1,3,4,1,0,2,3,3
15061967,2,2,4,2,4,2,1,2,3,3,3,4,3,2,1,2,0,4,3,4,0,3,3,3,4,3,2,1,3,0,0,0,4,3,3,2,0,4,2,0,1,1,0,3,4,1,0,1,2,2
15061968,4,3,3,1,3,3,0,1,1,4,3,1,1,3,4,3,0,4,2,3,1,4,3,1,3,4,2,0,3,0,1,1,3,4,2,1,2,4,4,0,3,3,1,3,3,1,1,2,1,2
15061969,4,0,3,4,3,2,1,2,1,3,2,1,1,4,1,2,0,3,3,4,0,2,3,3,3,1,1,2,3,1,2,0,4,2,4,2,2,4,2,0,1,3,0,2,4,2,1,3,2,2
15062036,3,1,4,2,3,2,2,2,2,3,4,2,1,3,2,2,0,3,3,3,1,1,3,2,3,3,2,2,3,0,1,0,4,2,3,3,0,4,1,0,1,2,0,3,3,2,0,2,3,3
15062038,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15062039,NA,2,2,3,2,1,1,3,2,3,3,2,0,3,3,0,0,3,3,4,0,4,4,2,2,4,2,1,2,1,0,0,4,4,3,3,2,3,3,1,2,2,1,4,4,1,2,3,2,2
15062050,4,3,3,1,3,0,1,1,0,4,3,2,1,2,1,2,2,4,2,3,1,4,4,1,4,3,0,2,4,1,1,0,4,4,3,2,1,4,2,0,1,2,0,4,3,2,1,NA,3,2
15062051,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15062052,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15062053,3,2,2,2,2,1,2,2,2,3,3,2,0,3,3,1,NA,3,3,4,0,4,NA,2,3,4,1,1,2,1,0,NA,4,4,3,3,2,3,3,1,2,2,1,4,4,1,2,3,2,2
15062063,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15062067,4,0,3,4,3,2,1,2,1,3,2,1,1,4,1,2,0,3,3,4,0,2,3,3,3,1,1,2,3,1,2,0,4,2,4,2,2,4,2,0,1,3,0,2,4,2,1,3,2,2
15062069,3,3,4,2,3,1,1,0,0,4,4,2,1,2,2,2,0,4,4,4,0,4,4,3,4,2,0,4,3,1,2,0,4,4,2,2,0,4,2,0,1,4,0,3,4,2,0,2,3,3
15062071,4,1,4,2,4,2,1,1,2,4,4,3,2,3,2,3,1,3,3,3,0,4,2,2,4,3,1,3,1,0,1,0,4,3,4,0,3,3,3,1,1,2,0,2,4,1,1,3,4,2
15062080,NA,1,4,2,3,1,2,1,1,4,4,1,0,2,1,3,2,3,2,4,NA,3,NA,3,4,2,2,1,3,0,1,NA,4,3,3,1,1,3,3,0,1,2,1,3,4,2,0,3,1,3
15062081,4,1,4,2,4,2,0,0,1,4,4,2,0,3,0,4,1,4,4,4,0,4,4,2,4,1,0,1,2,1,1,0,4,3,4,0,0,4,4,1,3,4,2,3,3,3,0,2,1,2
15062092,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15062094,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15062097,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
