SAMPLES,c1_10031,c1_10915,c1_11124,c1_11137,c1_11459,c1_11802,c1_11806,c1_12354,c1_14089,c1_15219,c1_15689,c1_16495,c1_2333,c1_4171,c1_9356,c1_9397,c1_9428,c2_15796,c2_18788,c2_20521,c2_20714,c2_22205,c2_24454,c2_25654,c2_26403,c2_27879,c2_30596,c2_30741,c2_36021,c2_37342,c2_38787,c2_38952,c2_41163,c2_44804,c2_46707,c2_46710,c2_48033,c2_48715,c2_49938,c2_51053,c2_52477,c2_52898,c2_53177,c2_54139,c2_58236,c2_6004,c2_63,c2_6466,c2_7785,c2_9011
15061659,3,0,0,3,3,0,4,3,4,1,4,1,1,2,3,3,2,2,3,2,1,2,0,3,2,2,2,1,3,1,4,2,3,1,2,2,1,2,0,1,4,1,0,4,3,4,1,4,4,3
15061665,2,2,0,3,4,0,4,3,3,4,2,0,1,4,4,1,1,1,3,2,1,2,0,0,1,0,2,2,4,0,4,4,3,0,3,3,0,3,0,2,4,2,0,4,2,3,0,3,4,4
15061666,4,0,0,3,3,0,4,3,0,2,4,2,2,4,3,1,1,0,2,1,4,3,1,0,2,0,3,4,4,1,4,4,4,3,4,4,0,4,0,1,4,0,0,4,4,2,0,4,4,2
15061667,2,0,1,1,4,0,4,3,2,2,3,1,1,3,3,1,1,0,2,2,3,3,0,1,3,0,2,2,4,0,4,3,3,2,3,3,1,3,0,2,3,3,0,4,1,2,0,3,4,4
15061668,2,2,0,3,4,0,4,3,3,4,2,0,1,4,4,1,1,1,3,2,1,2,0,0,1,0,2,2,4,0,4,4,3,0,3,3,0,3,0,2,4,2,0,4,2,3,0,3,4,4
15061669,1,1,0,2,4,2,3,4,2,1,4,0,1,3,4,1,1,0,2,0,3,3,0,0,3,0,2,4,4,1,4,4,4,1,3,3,1,3,1,1,4,1,0,4,3,2,0,4,4,4
15061670,2,0,1,3,3,1,3,4,2,2,1,1,3,3,3,0,0,2,2,1,2,2,1,0,2,1,2,3,4,0,4,2,4,3,3,3,0,3,0,3,4,1,1,3,3,2,1,3,3,4
15061671,2,1,0,1,4,1,3,2,2,2,4,1,1,3,4,1,1,0,2,1,1,1,2,1,4,1,3,4,4,1,4,4,3,3,3,3,1,3,0,2,4,3,0,3,1,3,1,3,4,3
15061673,1,0,NA,2,3,1,3,4,1,1,3,1,2,3,3,0,0,1,3,2,2,2,0,1,2,NA,2,1,4,1,4,3,3,3,3,3,1,3,1,1,4,2,0,2,2,3,0,3,4,3
15061677,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061678,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061679,3,0,0,2,4,1,3,2,2,0,2,1,2,3,4,1,1,0,1,0,3,3,2,0,3,0,2,4,4,0,4,4,4,1,4,4,1,4,1,0,3,2,1,4,2,2,0,3,3,4
15061680,2,0,1,3,3,1,3,4,2,2,1,1,3,3,3,0,0,2,2,1,2,2,1,0,2,1,2,2,4,0,4,2,4,3,3,3,0,3,0,3,4,1,1,3,3,2,1,3,3,4
15061682,4,0,0,2,4,0,4,2,1,2,3,1,1,4,4,1,1,1,4,0,1,3,0,2,4,0,2,3,4,0,4,4,4,3,3,3,0,3,0,2,4,1,1,3,3,2,1,4,3,4
15061683,2,1,0,0,4,0,4,4,3,1,3,1,1,3,4,0,0,0,3,1,2,3,0,1,3,0,2,4,4,0,3,4,3,2,3,3,1,3,0,1,4,2,1,3,2,2,1,4,3,4
15061684,1,1,1,0,4,0,4,3,4,2,2,0,2,2,3,0,0,1,3,2,2,1,0,2,1,0,1,2,3,0,4,3,4,2,2,2,0,2,0,2,3,1,1,4,3,2,1,4,3,4
15061686,2,1,0,0,4,0,4,4,3,1,3,1,1,3,4,0,0,0,3,1,2,3,0,1,3,0,2,4,4,0,3,4,3,2,3,3,1,3,0,1,4,2,1,3,2,2,1,4,3,4
15061687,3,1,0,1,4,0,4,2,1,1,4,0,1,4,4,0,0,0,4,0,1,3,0,0,3,0,1,4,4,0,3,4,3,4,2,2,1,2,0,2,4,1,0,4,3,2,0,4,4,4
15061688,2,1,0,0,4,0,4,4,3,1,3,1,1,3,4,0,0,0,3,1,2,3,0,1,3,0,2,4,4,0,3,4,3,2,3,3,1,3,0,1,4,2,1,3,2,2,1,4,3,4
15061690,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061702,3,1,0,2,3,0,4,2,1,1,3,NA,2,3,4,2,2,1,4,1,2,1,1,0,3,0,3,3,3,0,3,4,4,2,4,4,0,4,1,1,4,2,1,3,2,2,1,4,3,4
15061706,2,0,0,3,2,1,3,4,3,2,3,1,2,2,3,2,2,1,2,2,3,1,1,2,1,0,3,2,4,1,4,1,4,2,3,2,2,3,1,2,4,1,1,4,3,4,2,4,3,4
15061707,3,0,1,1,4,0,4,4,3,1,3,2,2,4,2,2,2,0,3,1,3,2,0,0,3,0,3,4,3,0,4,3,4,2,3,3,0,3,0,3,3,2,1,4,2,2,0,3,3,4
15061709,1,1,0,2,4,2,3,4,2,1,4,0,1,3,4,1,1,0,2,0,3,3,0,0,3,0,2,4,4,1,4,4,4,1,3,3,1,3,1,1,4,1,0,4,3,2,0,4,4,4
15061712,2,1,0,2,4,0,4,3,0,1,3,1,0,4,2,1,0,1,4,0,1,2,1,1,2,0,3,3,4,2,4,3,3,1,4,4,0,4,0,1,4,3,0,3,1,4,0,4,4,3
15061714,2,0,0,2,3,0,4,4,1,0,4,1,1,4,2,0,0,1,4,1,3,1,1,1,1,0,2,2,4,1,4,4,4,2,3,3,1,3,0,1,4,2,0,2,2,3,0,4,4,3
15061717,4,0,0,3,4,1,3,3,2,2,3,NA,1,4,4,0,0,1,3,0,2,1,1,2,4,1,1,3,4,1,4,4,4,3,4,4,0,4,0,3,4,3,1,3,1,2,1,2,3,4
15061719,3,0,0,1,4,0,4,2,2,2,4,1,2,4,4,0,0,2,2,1,2,2,1,1,2,0,3,3,4,0,4,4,4,3,2,2,1,2,1,2,3,2,1,4,2,3,1,3,3,3
15061720,2,0,0,2,3,0,4,4,1,0,4,1,1,4,2,0,0,1,4,1,3,2,1,1,1,0,2,2,4,1,4,4,4,2,3,3,1,3,0,1,4,2,0,2,2,3,0,4,4,3
15061722,3,1,0,2,3,0,4,3,1,1,3,2,2,4,3,1,0,0,3,1,2,2,0,1,3,0,3,3,4,1,3,4,3,2,3,3,0,4,0,1,4,1,1,3,3,2,1,3,3,2
15061723,4,1,0,3,3,0,4,4,0,1,3,2,4,4,3,1,0,0,3,1,2,2,0,0,3,0,3,3,4,1,4,4,3,1,3,3,0,3,0,2,4,1,1,4,3,2,0,2,3,1
15061724,3,NA,0,2,3,0,4,4,1,0,3,2,2,4,3,1,1,0,2,0,2,2,1,1,2,0,3,3,3,1,4,4,4,2,4,4,1,4,1,1,4,2,1,4,2,2,1,3,3,3
15061725,2,0,0,2,3,0,4,4,1,0,4,1,1,4,2,0,0,1,4,1,3,1,1,1,1,0,2,2,4,1,4,4,4,2,2,3,1,3,0,1,4,2,0,2,2,3,0,4,4,3
15061726,2,0,0,2,3,1,3,4,1,1,4,2,2,2,3,2,2,1,3,0,2,2,1,0,2,1,3,3,4,0,4,3,4,4,2,3,1,3,0,3,4,3,0,4,1,2,2,4,4,4
15061729,2,0,0,2,3,0,4,4,1,0,3,2,1,4,3,1,1,0,2,0,2,2,1,1,2,0,3,4,3,2,4,4,4,3,4,4,1,4,1,1,4,2,1,3,2,2,1,3,3,4
15061733,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,2,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061734,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061735,2,0,0,2,3,0,4,4,1,0,4,1,1,4,2,0,0,1,4,1,3,1,1,1,1,0,2,2,4,1,4,4,4,2,3,3,1,3,0,1,4,2,0,2,2,3,0,4,4,3
15061736,2,0,0,2,3,0,4,4,1,0,3,2,1,4,3,1,1,0,2,0,2,2,1,1,2,0,3,4,3,1,4,4,4,3,4,4,1,4,1,1,4,2,1,3,2,2,1,3,3,4
15061737,2,0,0,2,3,0,4,4,1,0,3,2,1,4,3,1,1,0,2,0,2,2,1,1,2,0,3,4,3,2,4,4,4,3,4,4,1,4,1,1,4,2,1,3,2,2,1,3,3,4
15061738,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061740,1,0,1,3,4,0,4,3,1,1,3,0,0,4,3,2,1,0,2,1,2,1,1,1,1,0,3,2,4,1,4,4,3,0,3,3,1,3,0,2,4,1,0,4,3,4,0,4,4,4
15061744,1,1,0,1,4,1,3,3,2,3,4,1,1,3,4,3,3,1,2,1,0,1,0,1,1,0,2,4,4,1,3,3,3,2,3,3,0,3,0,4,4,2,0,4,2,3,1,3,4,0
15061747,3,0,0,1,4,0,4,2,2,2,4,1,2,4,4,0,0,2,2,1,2,2,1,1,2,0,3,3,4,0,4,4,4,3,2,2,1,2,1,2,3,2,1,4,2,3,1,3,3,3
15061751,3,0,0,3,3,0,4,3,4,1,4,1,1,2,3,3,2,2,3,2,1,2,0,3,2,2,2,1,3,1,4,2,3,1,2,2,1,2,0,1,4,1,0,4,3,4,1,4,4,3
15061752,1,0,1,3,4,0,4,3,1,1,3,0,0,4,3,2,1,0,2,1,2,1,1,1,1,0,3,2,4,1,4,4,3,0,3,3,1,3,0,2,4,1,0,4,3,4,0,4,4,4
15061753,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061754,1,1,1,2,3,0,4,3,3,2,3,1,1,4,3,1,1,2,2,2,3,3,1,1,3,0,2,2,3,0,4,3,4,0,3,2,0,3,1,2,4,3,0,3,1,3,3,3,4,2
15061755,3,1,0,1,4,1,3,3,3,1,3,2,2,4,4,0,0,0,2,0,2,1,1,0,4,0,3,4,4,0,3,4,4,2,3,3,1,3,0,1,3,2,1,4,2,2,0,4,3,3
15061756,3,1,0,1,4,1,3,3,3,1,3,2,2,4,4,0,0,0,2,0,2,1,1,0,4,0,3,4,4,0,3,4,4,2,3,3,1,3,0,1,3,2,1,4,2,2,0,4,3,3
15061757,3,0,0,2,4,1,3,2,2,0,2,1,2,3,4,1,1,0,1,0,3,3,2,0,3,0,2,4,4,0,4,4,4,1,4,4,1,4,1,0,3,2,1,4,2,2,0,2,3,4
15061758,2,0,0,1,4,2,2,4,2,2,4,0,0,4,4,0,0,1,3,1,2,4,0,0,3,0,2,2,4,0,4,4,2,3,3,3,0,3,1,1,4,1,0,3,2,3,1,4,4,4
15061760,2,0,0,2,3,0,4,4,1,0,3,2,1,4,3,1,1,0,2,0,2,2,1,1,2,0,3,4,3,2,4,4,4,3,4,4,1,4,1,1,4,2,1,3,2,2,1,3,3,4
15061761,3,0,0,1,4,0,4,1,2,2,4,1,2,4,4,0,0,2,2,1,2,2,1,1,2,0,3,2,4,0,4,4,4,3,2,2,1,2,1,2,3,2,1,4,2,3,1,2,3,3
15061762,1,0,0,2,3,0,4,4,1,1,3,1,0,4,2,2,1,0,3,0,2,2,1,0,2,0,3,4,4,1,4,4,3,1,4,4,0,4,0,1,4,2,0,3,2,4,0,4,4,4
15061764,0,1,0,0,4,0,4,4,1,2,2,1,2,4,4,0,0,0,4,1,2,2,0,0,3,0,2,2,4,0,3,4,3,2,4,3,1,4,0,1,4,1,1,4,3,2,1,4,3,2
15061766,3,0,0,3,4,0,4,1,2,3,4,0,1,4,4,0,0,2,3,1,1,3,0,2,3,0,2,2,4,0,4,4,4,4,1,1,0,1,1,2,3,2,0,4,2,2,2,4,4,4
15061769,3,0,0,4,4,0,4,2,1,1,3,2,0,4,4,2,2,1,3,3,1,3,3,0,2,1,2,4,4,2,4,4,4,2,4,4,0,4,1,1,4,1,0,3,3,3,0,2,4,1
15061771,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061772,2,1,1,2,4,2,3,4,4,1,3,1,0,3,3,0,0,1,3,0,3,2,2,2,4,0,3,2,4,1,3,3,3,3,3,3,1,3,1,1,3,2,0,4,2,2,1,3,4,2
15061773,3,0,0,2,2,0,4,4,0,0,4,1,0,4,2,2,1,0,3,0,1,3,2,1,1,0,2,4,4,1,4,4,3,0,4,4,1,4,0,1,4,0,0,3,4,3,0,4,4,4
15061776,2,1,2,0,3,3,2,3,3,0,3,0,1,4,2,1,1,1,2,0,1,2,2,2,4,0,2,3,4,0,4,2,4,2,3,2,1,3,0,2,4,3,0,4,1,3,1,4,4,3
15061777,3,0,0,2,4,1,3,2,2,0,2,1,2,3,4,1,1,0,1,0,3,3,2,0,3,0,2,4,4,0,4,4,4,1,4,4,1,4,1,0,3,2,1,4,2,2,0,3,3,4
15061784,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061785,4,0,0,4,4,0,4,1,2,2,4,0,2,4,4,1,1,2,4,0,2,4,1,0,4,0,0,4,4,0,4,4,4,1,4,4,0,4,0,3,4,1,0,3,3,2,1,4,4,4
15061788,3,0,0,3,3,1,4,4,0,1,3,0,1,3,4,2,1,0,3,0,2,2,2,1,2,1,3,4,4,0,4,4,3,2,4,4,1,4,0,2,4,2,0,4,2,3,0,3,4,4
15061789,2,1,2,0,3,3,2,3,3,0,3,0,1,4,2,1,1,1,2,0,1,2,2,2,4,0,2,3,4,0,4,2,4,2,3,2,1,3,0,2,4,3,0,4,1,3,1,4,4,3
15061790,3,0,0,2,4,1,3,2,2,0,2,1,2,3,4,1,1,0,1,0,3,3,2,0,3,0,2,4,4,0,4,4,4,1,4,4,1,4,1,0,3,2,1,4,2,2,0,3,3,4
15061795,3,0,0,2,3,0,4,4,1,3,3,1,1,2,2,3,1,0,3,1,2,2,1,1,2,1,2,4,4,1,4,2,3,1,4,4,2,4,0,2,4,2,0,2,2,4,0,4,4,3
15061797,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061798,1,1,0,0,4,0,4,3,3,1,3,1,0,4,4,0,0,0,3,0,3,3,0,1,3,0,2,4,4,0,2,4,3,4,4,4,0,4,0,1,4,1,1,1,3,2,1,4,3,3
15061799,3,0,0,2,4,1,3,2,2,0,2,1,2,3,4,1,1,0,1,0,3,3,2,0,3,0,2,4,4,0,4,4,4,1,4,4,1,4,1,0,3,2,1,4,2,2,0,3,3,4
15061800,3,0,1,2,4,0,4,4,2,1,3,1,1,4,2,1,1,1,4,2,3,2,1,1,3,1,2,4,4,0,4,2,4,1,4,3,0,4,0,2,4,2,0,3,2,2,1,4,4,4
15061811,4,0,0,2,4,0,4,2,1,2,3,1,1,4,4,1,1,1,4,0,1,3,0,2,4,0,2,3,4,0,4,4,4,3,3,3,0,3,0,2,4,1,1,3,3,2,1,4,3,4
15061813,2,1,2,0,3,3,2,3,3,0,3,0,1,4,2,1,1,1,2,0,1,2,2,2,4,0,2,3,4,0,4,2,4,2,3,2,1,3,0,2,4,3,0,4,1,3,1,4,4,3
15061814,2,0,1,3,3,1,3,4,2,2,1,1,3,3,3,0,0,2,2,1,2,2,1,0,2,1,2,3,4,0,4,2,4,3,3,3,0,3,0,3,4,1,1,3,3,2,1,3,3,4
15061815,0,1,0,2,3,1,3,4,3,2,4,1,0,4,3,0,0,0,3,1,2,1,0,2,3,0,3,2,4,0,3,2,4,4,3,2,0,3,0,3,4,1,0,4,3,3,1,4,4,4
15061826,1,1,0,0,4,0,4,3,3,1,3,1,0,4,4,0,0,0,3,0,3,3,0,1,3,0,2,4,4,0,3,4,3,4,4,4,0,4,0,1,4,1,1,1,3,2,1,4,3,3
15061905,1,1,1,1,3,0,4,4,2,1,2,1,1,3,2,2,2,1,3,1,1,3,0,3,3,0,2,2,4,0,4,1,3,0,3,3,1,3,1,2,4,1,0,3,3,3,2,3,4,4
15061906,1,0,0,2,4,0,4,3,2,1,3,2,2,3,4,1,1,0,1,0,1,2,1,1,3,1,3,4,4,1,3,4,3,2,4,4,0,4,0,1,4,4,0,4,0,3,0,3,4,4
15061907,1,0,0,4,4,1,3,2,4,1,3,2,2,3,4,1,1,3,2,1,0,2,1,1,2,0,1,3,NA,0,3,4,3,2,2,1,0,2,0,4,4,0,2,3,4,3,2,3,2,4
15061908,4,1,0,2,4,0,4,2,2,1,4,0,1,4,4,1,1,0,3,1,1,2,1,1,4,0,2,4,4,0,4,4,3,3,4,4,1,4,0,2,3,3,0,3,1,2,1,4,4,4
15061909,1,2,0,3,4,0,4,4,1,2,3,1,2,4,3,0,0,0,3,2,3,1,0,0,2,0,2,3,4,0,4,3,3,2,4,4,0,4,1,2,4,2,0,3,2,4,0,4,4,1
15061910,0,1,0,2,3,1,3,4,3,2,4,1,0,4,3,0,0,0,3,1,2,1,0,2,3,0,3,2,4,0,3,2,4,4,3,2,0,3,0,3,4,1,0,4,3,3,1,4,4,4
15061911,1,1,1,0,3,0,4,4,4,2,2,1,1,3,3,2,2,2,2,1,3,3,1,2,2,0,2,4,4,0,3,3,3,2,2,2,1,2,1,2,4,1,0,3,3,3,3,4,4,4
15061915,1,1,1,0,3,0,4,4,4,2,2,1,1,3,3,2,2,2,2,1,3,3,1,2,2,0,2,4,4,0,3,3,3,2,2,2,1,2,1,2,4,1,0,3,3,3,3,4,4,4
15061917,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15061918,3,0,0,3,3,0,4,3,4,1,4,1,1,2,3,3,2,2,3,2,1,2,0,3,2,2,2,1,3,1,4,2,3,1,2,2,1,2,0,1,4,1,0,4,3,4,1,4,4,3
15061926,0,1,0,2,3,1,3,4,3,2,4,1,0,4,3,0,0,0,3,1,2,1,0,2,3,0,3,2,4,0,3,2,4,4,3,2,0,3,0,3,4,1,0,4,3,3,1,4,4,4
15061927,1,2,1,3,3,0,4,4,0,1,3,NA,2,4,2,2,2,1,3,1,2,3,4,2,2,1,2,3,4,0,4,2,3,1,4,3,0,4,0,2,4,3,0,4,1,3,1,3,4,4
15061929,2,0,0,3,4,0,4,4,0,1,3,2,0,4,3,1,0,0,2,2,1,2,2,0,3,0,3,4,3,1,4,2,4,0,4,2,0,4,0,1,4,1,0,4,3,2,0,1,4,2
15061930,3,0,0,3,3,0,4,3,4,1,4,1,1,2,3,3,2,2,3,2,1,2,0,3,2,2,2,1,3,1,4,2,3,1,2,2,1,2,0,1,4,1,0,4,3,4,1,4,4,3
15061933,2,1,0,0,4,0,4,4,3,1,3,1,1,3,4,0,0,0,3,1,2,3,0,1,3,0,2,4,4,0,3,4,3,2,3,3,1,3,0,1,4,2,1,3,2,2,1,4,3,4
15061934,2,0,0,2,3,0,4,4,1,0,3,2,1,4,3,1,1,0,2,0,2,2,1,1,2,0,3,4,3,2,4,4,4,3,4,4,1,4,1,1,4,2,1,3,2,2,1,3,3,4
15061937,2,1,0,1,4,1,3,3,3,1,3,1,1,3,4,0,0,1,3,1,1,3,0,3,3,0,1,3,4,0,3,4,4,1,3,3,0,3,1,2,3,2,1,3,2,2,1,3,3,3
15061939,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,2,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,3,1,3,3,4
15061941,1,1,0,2,4,2,3,4,2,1,4,0,1,3,4,1,1,0,2,0,3,3,0,0,3,0,2,4,4,1,4,4,4,1,3,3,1,3,1,1,4,1,0,4,3,2,0,4,4,4
15061944,2,0,0,2,4,2,3,1,0,2,3,NA,1,4,4,2,3,0,2,0,3,2,2,1,4,0,1,3,4,1,4,4,3,0,4,4,0,4,1,2,3,3,0,4,1,2,0,3,4,3
15061945,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15061948,2,1,0,0,4,0,4,4,3,1,3,1,1,3,4,0,0,0,3,1,2,3,0,1,3,0,2,4,4,0,3,4,3,2,3,3,1,3,0,1,4,2,1,3,2,2,1,4,3,4
15061949,1,1,0,2,4,1,3,2,2,2,4,1,2,3,4,0,1,0,3,0,2,2,1,1,3,0,2,4,4,1,3,4,4,1,4,4,0,4,0,2,4,3,0,3,1,2,1,3,4,4
15061951,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15061952,2,0,0,2,3,0,4,4,1,0,3,2,1,4,3,1,1,0,2,0,2,2,1,1,2,0,3,4,3,2,4,4,4,3,4,4,1,4,1,1,4,2,1,3,2,2,1,3,3,4
15061953,3,0,1,1,2,2,3,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,0,3,3,4,0,4,3,4,4,4,4,1,4,1,0,3,3,1,4,1,2,0,3,3,4
15061954,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15061957,2,1,0,3,3,4,3,3,3,2,4,1,3,4,2,1,0,0,2,3,1,1,2,2,4,0,1,4,4,2,4,4,2,2,3,3,2,3,1,1,4,2,0,3,2,4,0,4,4,2
15061958,2,0,0,3,4,2,3,3,1,3,4,1,2,4,3,0,0,0,2,1,2,2,1,0,3,0,4,3,3,0,4,4,4,3,4,4,0,4,1,2,3,1,0,4,3,3,0,3,4,4
15061960,1,0,0,2,4,0,4,3,2,1,3,2,2,3,4,1,1,0,1,0,1,2,1,1,3,1,3,4,4,2,3,4,3,2,4,4,0,4,0,1,4,4,0,4,0,3,0,3,4,4
15061961,3,0,1,1,2,1,3,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,0,3,3,4,0,4,3,4,4,4,4,1,4,1,0,3,3,1,4,1,2,0,3,3,4
15061964,3,0,0,1,4,0,4,2,2,2,4,1,2,4,4,0,0,2,2,1,2,2,1,1,2,0,3,3,4,0,4,4,4,3,2,2,1,2,1,2,3,2,1,4,2,3,1,3,3,3
15061965,3,0,0,2,4,0,4,1,2,2,4,1,2,4,4,1,0,1,3,1,1,2,1,1,3,0,2,3,4,0,4,4,4,3,2,3,1,3,1,1,4,2,1,3,2,2,1,3,3,3
15061966,2,0,0,4,3,4,3,4,1,1,4,2,1,4,2,2,2,0,2,0,2,3,1,0,2,0,3,3,3,2,4,4,3,2,4,4,0,4,NA,2,4,3,0,4,1,3,1,3,4,4
15061967,1,0,0,1,3,0,4,4,2,1,2,1,1,3,4,0,0,0,4,1,3,2,1,1,2,0,2,3,4,0,4,4,4,4,3,2,2,3,0,0,4,2,1,4,2,2,0,4,3,4
15061968,3,0,0,2,4,1,3,2,2,0,2,1,2,3,4,1,1,0,1,0,3,3,2,0,3,0,2,4,4,0,4,4,4,1,4,4,1,4,1,0,3,2,1,4,2,2,0,3,3,4
15061969,1,0,0,4,2,4,3,4,3,2,4,1,2,3,2,2,1,1,3,3,2,2,1,2,3,1,1,1,4,1,4,3,3,2,4,4,2,4,1,2,4,2,0,4,2,4,2,4,4,2
15062036,3,0,0,4,2,0,4,4,2,1,4,1,2,3,2,1,0,0,3,3,1,2,1,2,4,1,2,2,3,2,4,2,3,0,4,4,2,4,1,1,4,2,0,3,2,4,0,4,4,3
15062038,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15062039,1,1,1,1,3,0,4,4,2,1,2,1,1,3,2,2,2,1,3,1,1,3,0,3,3,0,2,2,4,0,4,1,3,0,3,3,1,3,1,2,4,1,0,3,3,3,2,3,4,4
15062050,2,1,0,2,2,0,4,4,3,2,3,0,0,4,4,2,2,0,3,0,3,3,1,1,1,0,2,3,4,1,4,4,4,2,3,3,1,3,0,0,4,1,0,3,3,4,2,4,4,4
15062051,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15062052,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15062053,1,1,1,1,3,0,4,4,3,2,2,1,1,3,2,2,2,1,3,1,2,3,0,3,3,0,2,2,4,0,4,1,3,0,3,3,1,3,1,2,4,1,0,3,3,3,2,3,4,4
15062063,2,1,0,0,4,0,4,4,3,1,3,1,1,3,4,0,0,0,3,1,2,3,0,1,3,0,2,4,4,0,3,4,3,2,3,3,1,3,0,1,4,2,1,3,2,3,1,4,3,4
15062067,1,0,0,4,2,4,3,4,3,2,4,1,2,3,2,2,1,1,3,3,2,2,1,2,3,1,1,1,4,1,4,3,3,2,4,4,2,4,1,2,4,2,0,4,2,4,2,4,4,2
15062069,3,0,0,3,3,2,4,4,0,1,3,0,1,3,4,2,1,0,3,0,2,2,2,1,2,1,3,4,4,0,4,4,3,2,4,4,1,4,0,2,4,2,0,4,2,3,0,3,4,4
15062071,3,0,0,1,4,0,4,2,2,2,4,1,2,4,4,0,0,2,2,1,2,2,1,1,2,0,3,3,4,0,4,4,4,3,2,2,1,2,1,2,3,2,1,4,2,3,1,3,3,3
15062080,2,1,NA,3,3,0,4,3,3,1,3,0,1,3,4,1,0,1,3,1,1,2,2,1,3,NA,1,3,NA,1,3,4,4,3,4,4,0,4,1,2,4,2,0,3,3,3,1,3,4,4
15062081,3,0,0,2,4,1,3,3,2,2,4,1,1,4,4,1,1,0,2,0,0,2,2,2,4,1,2,4,4,0,3,4,3,3,4,4,0,4,0,1,4,2,0,3,2,2,1,4,4,4
15062092,2,1,0,0,4,0,4,4,3,1,3,1,1,3,4,0,0,0,3,1,2,3,0,1,3,0,2,4,4,0,3,4,3,2,3,3,1,3,0,1,4,2,1,3,2,2,1,4,3,4
15062094,3,0,1,1,2,1,3,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,0,3,3,4,0,4,3,4,4,4,4,1,4,1,0,3,3,1,4,1,2,0,3,3,4
15062097,4,0,0,2,4,0,4,2,1,2,3,1,1,4,4,1,1,1,4,0,1,3,0,2,4,0,2,3,4,0,4,4,4,3,3,3,0,3,0,2,4,1,1,3,3,2,1,4,3,4
