Prefix,HCL_component,Models,Traits,Heritability
CSBrote,L,BA,CSBrote.L,0.271982120485181
CSBrote,L,BA,CSBrote.L,0.280135059312538
CSBrote,L,BA,CSBrote.L,0.24343254606236
CSBrote,L,BA,CSBrote.L,0.258066262939865
CSBrote,L,BA,CSBrote.L,0.274691661540201
CSBrote,L,BA,CSBrote.L,0.276958499950609
CSBrote,L,BA,CSBrote.L,0.248363026916306
CSBrote,L,BA,CSBrote.L,0.264139585359322
CSBrote,L,BA,CSBrote.L,0.271108316299638
CSBrote,L,BA,CSBrote.L,0.256766906811736
CSBrote,L,BA,CSBrote.L,0.243131413695422
CSBrote,L,BA,CSBrote.L,0.259551933698848
CSBrote,L,BA,CSBrote.L,0.248627979888065
CSBrote,L,BA,CSBrote.L,0.254890590758297
CSBrote,L,BA,CSBrote.L,0.251082538407639
CSBrote,L,BA,CSBrote.L,0.256966986837679
CSBrote,L,BA,CSBrote.L,0.260435998444669
CSBrote,L,BA,CSBrote.L,0.289024436368137
CSBrote,L,BA,CSBrote.L,0.268835177666181
CSBrote,L,BA,CSBrote.L,0.262871833744958
CSBrote,L,BA,CSBrote.L,0.254586280763034
CSBrote,L,BA,CSBrote.L,0.288613071765306
CSBrote,L,BA,CSBrote.L,0.289018373634583
CSBrote,L,BA,CSBrote.L,0.289464669207957
CSBrote,L,BA,CSBrote.L,0.277214000987208
CSBrote,L,BA,CSBrote.L,0.281365474446592
CSBrote,L,BA,CSBrote.L,0.285239336741868
CSBrote,L,BA,CSBrote.L,0.237460198617625
CSBrote,L,BA,CSBrote.L,0.240983979612862
CSBrote,L,BA,CSBrote.L,0.223968508361497
CSBrote,L,BA,CSBrote.L,0.234134929161688
CSBrote,L,BA,CSBrote.L,0.23372989652575
CSBrote,L,BA,CSBrote.L,0.231099233980225
CSBrote,L,BA,CSBrote.L,0.252883247125788
CSBrote,L,BA,CSBrote.L,0.226190087965555
CSBrote,L,BA,CSBrote.L,0.223600688793296
CSBrote,L,BA,CSBrote.L,0.241817333641522
CSBrote,L,BA,CSBrote.L,0.252784887626357
CSBrote,L,BA,CSBrote.L,0.247199605040238
CSBrote,L,BA,CSBrote.L,0.259764420867708
CSBrote,L,BA,CSBrote.L,0.287760192289952
CSBrote,L,BA,CSBrote.L,0.312095352398831
CSBrote,L,BA,CSBrote.L,0.279770461186252
CSBrote,L,BA,CSBrote.L,0.308239217657921
CSBrote,L,BA,CSBrote.L,0.292572056240475
CSBrote,L,BA,CSBrote.L,0.322318646124686
CSBrote,L,BA,CSBrote.L,0.311136137056132
CSBrote,L,BA,CSBrote.L,0.288029465437273
CSBrote,L,BA,CSBrote.L,0.293482385554213
CSBrote,L,BA,CSBrote.L,0.299732200770217
CSBrote,L,BA,CSBrote.L,0.282484625063677
CSBrote,L,BA,CSBrote.L,0.302756106514778
CSBrote,L,BA,CSBrote.L,0.260381463866702
CSBrote,L,BA,CSBrote.L,0.255134987441725
CSBrote,L,BA,CSBrote.L,0.286123390718309
CSBrote,L,BA,CSBrote.L,0.291341800302813
CSBrote,L,BA,CSBrote.L,0.299542260096192
CSBrote,L,BA,CSBrote.L,0.304729547619577
CSBrote,L,BA,CSBrote.L,0.31736867544604
CSBrote,L,BA,CSBrote.L,0.288662235966405
CSBrote,L,BA,CSBrote.L,0.295663599597622
CSBrote,L,BA,CSBrote.L,0.277194478794994
CSBrote,L,BA,CSBrote.L,0.317045480071054
CSBrote,L,BA,CSBrote.L,0.278027664075454
CSBrote,L,BA,CSBrote.L,0.303359476259107
CSBrote,L,BA,CSBrote.L,0.307032504693142
CSBrote,L,BA,CSBrote.L,0.281906174664964
CSBrote,L,BA,CSBrote.L,0.299510231496786
CSBrote,L,BA,CSBrote.L,0.289834739586893
CSBrote,L,BA,CSBrote.L,0.296925911145763
CSBrote,L,BA,CSBrote.L,0.285994957559931
CSBrote,L,BA,CSBrote.L,0.294898809374723
CSBrote,L,BA,CSBrote.L,0.333826717242435
CSBrote,L,BA,CSBrote.L,0.326812069081987
CSBrote,L,BA,CSBrote.L,0.291878699792769
CSBrote,L,BA,CSBrote.L,0.294846044547738
CSBrote,L,BA,CSBrote.L,0.290745465814573
CSBrote,L,BA,CSBrote.L,0.282952257147535
CSBrote,L,BA,CSBrote.L,0.296924095472817
CSBrote,L,BA,CSBrote.L,0.268005117717126
CSBrote,L,BA,CSBrote.L,0.279895693041617
CSBrote,L,BA,CSBrote.L,0.242472480252984
CSBrote,L,BA,CSBrote.L,0.276522080501639
CSBrote,L,BA,CSBrote.L,0.283500152690741
CSBrote,L,BA,CSBrote.L,0.283049942174918
CSBrote,L,BA,CSBrote.L,0.307084975859659
CSBrote,L,BA,CSBrote.L,0.305977411227498
CSBrote,L,BA,CSBrote.L,0.30012997560931
CSBrote,L,BA,CSBrote.L,0.305435508602929
CSBrote,L,BA,CSBrote.L,0.323340059954813
CSBrote,L,BA,CSBrote.L,0.301294352598925
CSBrote,L,BA,CSBrote.L,0.331792734237838
CSBrote,L,BA,CSBrote.L,0.298784125348396
CSBrote,L,BA,CSBrote.L,0.293844458415087
CSBrote,L,BA,CSBrote.L,0.293926110966301
CSBrote,L,BA,CSBrote.L,0.27138563719671
CSBrote,L,BA,CSBrote.L,0.319249735328145
CSBrote,L,BA,CSBrote.L,0.30568058945145
CSBrote,L,BA,CSBrote.L,0.287945003380278
CSBrote,L,BA,CSBrote.L,0.315861612813648
CSBrote,L,BA,CSBrote.L,0.310618860940074
CSBrote,L,BA,CSBrote.L,0.306178934273296
CSBrote,L,BA,CSBrote.L,0.321277894459711
CSBrote,L,BA,CSBrote.L,0.283860537617578
CSBrote,L,BA,CSBrote.L,0.284346667446275
CSBrote,L,BA,CSBrote.L,0.283427927409098
CSBrote,L,BA,CSBrote.L,0.289856254009436
CSBrote,L,BA,CSBrote.L,0.30932802996419
CSBrote,L,BA,CSBrote.L,0.315279524761828
CSBrote,L,BA,CSBrote.L,0.325738315787835
CSBrote,L,BA,CSBrote.L,0.315911667442926
CSBrote,L,BA,CSBrote.L,0.31390240383211
CSBrote,L,BA,CSBrote.L,0.304326199080385
CSBrote,L,BA,CSBrote.L,0.340731967636714
CSBrote,L,BA,CSBrote.L,0.325478747399566
CSBrote,L,BA,CSBrote.L,0.308156789373067
CSBrote,L,BA,CSBrote.L,0.299577498356792
CSBrote,L,BA,CSBrote.L,0.310941166302408
CSBrote,L,BA,CSBrote.L,0.289612437047029
CSBrote,L,BA,CSBrote.L,0.295381660439597
CSBrote,L,BA,CSBrote.L,0.296989711022958
CSBrote,L,BA,CSBrote.L,0.284918978993911
CSBrote,L,BA,CSBrote.L,0.288786099113335
CSBrote,L,BA,CSBrote.L,0.311055584413128
CSBrote,L,BA,CSBrote.L,0.29492789061068
CSBrote,L,BA,CSBrote.L,0.32297717433713
CSBrote,L,BA,CSBrote.L,0.300669284604271
CSBrote,L,BA,CSBrote.L,0.294469868244606
CSBrote,L,BA,CSBrote.L,0.281238609402422
CSBrote,L,BA,CSBrote.L,0.305754745801825
CSBrote,L,BA,CSBrote.L,0.311245047818257
CSBrote,L,BA,CSBrote.L,0.320276039329099
CSBrote,L,BA,CSBrote.L,0.330251042593378
CSBrote,L,BA,CSBrote.L,0.322875339652399
CSBrote,L,BA,CSBrote.L,0.306596969988753
CSBrote,L,BA,CSBrote.L,0.346456947060106
CSBrote,L,BA,CSBrote.L,0.3068174272659
CSBrote,L,BA,CSBrote.L,0.302652477381902
CSBrote,L,BA,CSBrote.L,0.312190037473981
CSBrote,L,BA,CSBrote.L,0.307681113715635
CSBrote,L,BA,CSBrote.L,0.312613933559764
CSBrote,L,BA,CSBrote.L,0.29740356961718
CSBrote,L,BA,CSBrote.L,0.321816493046219
CSBrote,L,BA,CSBrote.L,0.29902836272504
CSBrote,L,BA,CSBrote.L,0.304119695153292
CSBrote,L,BA,CSBrote.L,0.291966644247786
CSBrote,L,BA,CSBrote.L,0.30366247981638
CSBrote,L,BA,CSBrote.L,0.306040175498976
CSBrote,L,BA,CSBrote.L,0.270014481327574
CSBrote,L,BA,CSBrote.L,0.26066161422973
CSBrote,L,BA,CSBrote.L,0.275050462981836
CSBrote,L,BA,CSBrote.L,0.300433069077684
CSBrote,L,BA,CSBrote.L,0.263193840757857
CSBrote,L,BA,CSBrote.L,0.259406909881159
CSBrote,L,BA,CSBrote.L,0.23053232688948
CSBrote,L,BA,CSBrote.L,0.261945141310849
CSBrote,L,BA,CSBrote.L,0.260426181677858
CSBrote,L,BA,CSBrote.L,0.261695200517964
CSBrote,L,BA,CSBrote.L,0.232850034962134
CSBrote,L,BA,CSBrote.L,0.286685854337251
CSBrote,L,BA,CSBrote.L,0.279925581882
CSBrote,L,BA,CSBrote.L,0.274734477974099
CSBrote,L,BA,CSBrote.L,0.277063351962015
CSBrote,L,BA,CSBrote.L,0.293888688573613
CSBrote,L,BA,CSBrote.L,0.249941183648566
CSBrote,L,BA,CSBrote.L,0.290590511093463
CSBrote,L,BA,CSBrote.L,0.313665220236492
CSBrote,L,BA,CSBrote.L,0.291840783277616
CSBrote,L,BA,CSBrote.L,0.281291224181888
CSBrote,L,BA,CSBrote.L,0.276177514847209
CSBrote,L,BA,CSBrote.L,0.30015939868214
CSBrote,L,BA,CSBrote.L,0.304607884998577
CSBrote,L,BA,CSBrote.L,0.328605424665845
CSBrote,L,BA,CSBrote.L,0.353181046241599
CSBrote,L,BA,CSBrote.L,0.352999934539666
CSBrote,L,BA,CSBrote.L,0.335957055221271
CSBrote,L,BA,CSBrote.L,0.348653836172356
CSBrote,L,BA,CSBrote.L,0.330512335162088
CSBrote,L,BA,CSBrote.L,0.340524807778597
CSBrote,L,BA,CSBrote.L,0.348479132547615
CSBrote,L,BA,CSBrote.L,0.326928723966475
CSBrote,L,BA,CSBrote.L,0.357618306026078
CSBrote,L,BA,CSBrote.L,0.343523127748971
CSBrote,L,BA,CSBrote.L,0.324410260647649
CSBrote,L,BA,CSBrote.L,0.362882228300548
CSBrote,L,BA,CSBrote.L,0.384633893733351
CSBrote,L,BA,CSBrote.L,0.382311185062852
CSBrote,L,BA,CSBrote.L,0.368255284901202
CSBrote,L,BA,CSBrote.L,0.366521765896676
CSBrote,L,BA,CSBrote.L,0.377259357073792
CSBrote,L,BA,CSBrote.L,0.37214719661173
CSBrote,L,BA,CSBrote.L,0.383034376092019
CSBrote,L,BA,CSBrote.L,0.361816912564271
CSBrote,L,BA,CSBrote.L,0.353703646171904
CSBrote,L,BA,CSBrote.L,0.341661078794534
CSBrote,L,BA,CSBrote.L,0.396807410488343
CSBrote,L,BA,CSBrote.L,0.380171233705788
CSBrote,L,BA,CSBrote.L,0.380544570747361
CSBrote,L,BA,CSBrote.L,0.367776072842357
CSBrote,L,BA,CSBrote.L,0.36391935762963
CSBrote,L,BA,CSBrote.L,0.359595170499542
CSBrote,L,BA,CSBrote.L,0.3892998923759
CSBrote,L,BA,CSBrote.L,0.368230985158825
CSBrote,L,BA,CSBrote.L,0.425643227040721
CSBrote,L,BA,CSBrote.L,0.384296011897521
CSBrote,L,BA,CSBrote.L,0.396188197645372
CSBrote,L,BA,CSBrote.L,0.38482697287315
CSBrote,L,BA,CSBrote.L,0.387811981744359
CSBrote,L,BA,CSBrote.L,0.38379210179586
CSBrote,L,BA,CSBrote.L,0.384731568104588
CSBrote,L,BA,CSBrote.L,0.402256770061083
CSBrote,L,BA,CSBrote.L,0.364084444790436
CSBrote,L,BA,CSBrote.L,0.3835188204405
CSBrote,L,BA,CSBrote.L,0.369004454152276
CSBrote,L,BA,CSBrote.L,0.348894991067293
CSBrote,L,BA,CSBrote.L,0.365875323802802
CSBrote,L,BA,CSBrote.L,0.339064614539915
CSBrote,L,BA,CSBrote.L,0.315758993458223
CSBrote,L,BA,CSBrote.L,0.321248456616525
CSBrote,L,BA,CSBrote.L,0.320152837392134
CSBrote,L,BA,CSBrote.L,0.352668088452023
CSBrote,L,BA,CSBrote.L,0.335260732042797
CSBrote,L,BA,CSBrote.L,0.35118284279572
CSBrote,L,BA,CSBrote.L,0.335536880033872
CSBrote,L,BA,CSBrote.L,0.354726190171978
CSBrote,L,BA,CSBrote.L,0.323605044024628
CSBrote,L,BA,CSBrote.L,0.299219036079627
CSBrote,L,BA,CSBrote.L,0.316868813487419
CSBrote,L,BA,CSBrote.L,0.323182869818883
CSBrote,L,BA,CSBrote.L,0.318930845138801
CSBrote,L,BA,CSBrote.L,0.309096978108639
CSBrote,L,BA,CSBrote.L,0.307117558667886
CSBrote,L,BA,CSBrote.L,0.303523693301247
CSBrote,L,BA,CSBrote.L,0.302363145176131
CSBrote,L,BA,CSBrote.L,0.286561068086972
CSBrote,L,BA,CSBrote.L,0.329046870557216
CSBrote,L,BA,CSBrote.L,0.32287921631223
CSBrote,L,BA,CSBrote.L,0.332604114504291
CSBrote,L,BA,CSBrote.L,0.375569120031265
CSBrote,L,BA,CSBrote.L,0.340622029191306
CSBrote,L,BA,CSBrote.L,0.30703498807094
CSBrote,L,BA,CSBrote.L,0.309298722196111
CSBrote,L,BA,CSBrote.L,0.331739627105736
CSBrote,L,BA,CSBrote.L,0.30358400368885
CSBrote,L,BA,CSBrote.L,0.324368953815331
CSBrote,L,BA,CSBrote.L,0.305114447104568
CSBrote,L,BA,CSBrote.L,0.301210017135623
CSBrote,L,BA,CSBrote.L,0.287307982840753
CSBrote,L,BA,CSBrote.L,0.271029889287608
CSBrote,L,BA,CSBrote.L,0.301438982744869
CSBrote,L,BA,CSBrote.L,0.289143233826681
CSBrote,L,BA,CSBrote.L,0.298274255093257
CSBrote,L,BA,CSBrote.L,0.328815913234955
CSBrote,L,BA,CSBrote.L,0.278904472548262
CSBrote,L,BA,CSBrote.L,0.283005040421728
CSBrote,L,BA,CSBrote.L,0.297334310047231
CSBrote,L,BA,CSBrote.L,0.289345162148455
CSBrote,L,BA,CSBrote.L,0.27147899539903
CSBrote,L,BA,CSBrote.L,0.238699009203935
CSBrote,L,BA,CSBrote.L,0.276546441271611
CSBrote,L,BA,CSBrote.L,0.269878692261247
CSBrote,L,BA,CSBrote.L,0.277709953208948
CSBrote,L,BA,CSBrote.L,0.274332589296363
CSBrote,L,BA,CSBrote.L,0.264639114372528
CSBrote,L,BA,CSBrote.L,0.266725456279657
CSBrote,L,BA,CSBrote.L,0.266725457796144
CSBrote,L,BA,CSBrote.L,0.262120884321547
CSBrote,L,BA,CSBrote.L,0.247083589313163
CSBrote,L,BA,CSBrote.L,0.260134505466365
CSBrote,L,BA,CSBrote.L,0.253790123040675
CSBrote,L,BA,CSBrote.L,0.248330471657369
CSBrote,L,BA,CSBrote.L,0.2488625739981
CSBrote,L,BA,CSBrote.L,0.243844456151253
CSBrote,L,BA,CSBrote.L,0.260450474432918
CSBrote,L,BA,CSBrote.L,0.245288995931031
CSBrote,L,BA,CSBrote.L,0.259424955428243
CSBrote,L,BA,CSBrote.L,0.27247266032953
CSBrote,L,BA,CSBrote.L,0.274258871663231
CSBrote,L,BA,CSBrote.L,0.246711054316724
CSBrote,L,BA,CSBrote.L,0.275241570478688
CSBrote,L,BA,CSBrote.L,0.242128569165058
CSBrote,L,BA,CSBrote.L,0.243267155539217
CSBrote,L,BA,CSBrote.L,0.221947931907223
CSBrote,L,BA,CSBrote.L,0.221667536330392
CSBrote,L,BA,CSBrote.L,0.245133727821784
CSBrote,L,BA,CSBrote.L,0.243487428160757
CSBrote,L,BA,CSBrote.L,0.253372987931501
CSBrote,L,BA,CSBrote.L,0.274788623143384
CSBrote,L,BA,CSBrote.L,0.251119051611821
CSBrote,L,BA,CSBrote.L,0.240574404416081
CSBrote,L,BA,CSBrote.L,0.250524569492368
CSBrote,L,BA,CSBrote.L,0.258749784855047
CSBrote,L,BA,CSBrote.L,0.266493494073972
CSBrote,L,BA,CSBrote.L,0.271284125883313
CSBrote,L,BA,CSBrote.L,0.250444802691587
CSBrote,L,BA,CSBrote.L,0.237985375669824
CSBrote,L,BA,CSBrote.L,0.275504527426929
CSBrote,L,BA,CSBrote.L,0.266664536898402
CSBrote,L,BA,CSBrote.L,0.267731901314454
CSBrote,L,BA,CSBrote.L,0.252860289792873
CSBrote,L,BA,CSBrote.L,0.222516500454719
CSBrote,L,BA,CSBrote.L,0.226550776670187
CSBrote,L,BA,CSBrote.L,0.245711314168581
CSBrote,L,BA,CSBrote.L,0.236314616031618
CSBrote,L,BA,CSBrote.L,0.224038018411136
CSBrote,L,BA,CSBrote.L,0.255315178199985
CSBrote,L,BA,CSBrote.L,0.238198958621746
CSBrote,L,BA,CSBrote.L,0.258705363529672
CSBrote,L,BA,CSBrote.L,0.256893974655812
CSBrote,L,BA,CSBrote.L,0.261630280806156
CSBrote,L,BA,CSBrote.L,0.248501151398
CSBrote,L,BA,CSBrote.L,0.27349588565436
CSBrote,L,BA,CSBrote.L,0.269630034654918
CSBrote,L,BA,CSBrote.L,0.250918598207434
CSBrote,L,BA,CSBrote.L,0.266439491793199
CSBrote,L,BA,CSBrote.L,0.267945665301625
CSBrote,L,BA,CSBrote.L,0.277142341423067
CSBrote,L,BA,CSBrote.L,0.268684954266274
CSBrote,L,BA,CSBrote.L,0.262691763062448
CSBrote,L,BA,CSBrote.L,0.271830668333463
CSBrote,L,BA,CSBrote.L,0.260825602721651
CSBrote,L,BA,CSBrote.L,0.238979671038264
CSBrote,L,BA,CSBrote.L,0.271750121184805
CSBrote,L,BA,CSBrote.L,0.257155823611762
CSBrote,L,BA,CSBrote.L,0.298587071452094
CSBrote,L,BA,CSBrote.L,0.256569338083733
CSBrote,L,BA,CSBrote.L,0.269576649019348
CSBrote,L,BA,CSBrote.L,0.264189996154471
CSBrote,L,BA,CSBrote.L,0.27166997238442
CSBrote,L,BA,CSBrote.L,0.253396146520986
CSBrote,L,BA,CSBrote.L,0.261219961124621
CSBrote,L,BA,CSBrote.L,0.246756173605614
CSBrote,L,BA,CSBrote.L,0.253233033510134
CSBrote,L,BA,CSBrote.L,0.262593660918417
CSBrote,L,BA,CSBrote.L,0.254056832045046
CSBrote,L,BA,CSBrote.L,0.275054663320142
CSBrote,L,BA,CSBrote.L,0.258701771562868
CSBrote,L,BA,CSBrote.L,0.255046851855208
CSBrote,L,BA,CSBrote.L,0.266866946793096
CSBrote,L,BA,CSBrote.L,0.276971158535353
CSBrote,L,BA,CSBrote.L,0.260867296508903
CSBrote,L,BA,CSBrote.L,0.258312166329391
CSBrote,L,BA,CSBrote.L,0.263270766944284
CSBrote,L,BA,CSBrote.L,0.235292794119902
CSBrote,L,BA,CSBrote.L,0.236814095336733
CSBrote,L,BA,CSBrote.L,0.226212408410668
CSBrote,L,BA,CSBrote.L,0.256320352677783
CSBrote,L,BA,CSBrote.L,0.256106186386104
CSBrote,L,BA,CSBrote.L,0.247964006849076
CSBrote,L,BA,CSBrote.L,0.257137181154668
CSBrote,L,BA,CSBrote.L,0.283637050472617
CSBrote,L,BA,CSBrote.L,0.270808476141015
CSBrote,L,BA,CSBrote.L,0.255908195747318
CSBrote,L,BA,CSBrote.L,0.274766156111544
CSBrote,L,BA,CSBrote.L,0.264362410917919
CSBrote,L,BA,CSBrote.L,0.253630397365643
CSBrote,L,BA,CSBrote.L,0.253871111926363
CSBrote,L,BA,CSBrote.L,0.260683382929945
CSBrote,L,BA,CSBrote.L,0.243400084514024
CSBrote,L,BA,CSBrote.L,0.268873315191748
CSBrote,L,BA,CSBrote.L,0.29272823547239
CSBrote,L,BA,CSBrote.L,0.27122498837512
CSBrote,L,BA,CSBrote.L,0.254079530153706
CSBrote,L,BA,CSBrote.L,0.265102115583573
CSBrote,L,BA,CSBrote.L,0.263187442532918
CSBrote,L,BA,CSBrote.L,0.265332275565147
CSBrote,L,BA,CSBrote.L,0.26148542200648
CSBrote,L,BA,CSBrote.L,0.291132125599223
CSBrote,L,BA,CSBrote.L,0.249454752384448
CSBrote,L,BA,CSBrote.L,0.233496617615821
CSBrote,L,BA,CSBrote.L,0.255212247403514
CSBrote,L,BA,CSBrote.L,0.305081373671768
CSBrote,L,BA,CSBrote.L,0.276179265911074
CSBrote,L,BA,CSBrote.L,0.267834451669167
CSBrote,L,BA,CSBrote.L,0.283530206204747
CSBrote,L,BA,CSBrote.L,0.273626254090954
CSBrote,L,BA,CSBrote.L,0.320141079062732
CSBrote,L,BA,CSBrote.L,0.281288410192673
CSBrote,L,BA,CSBrote.L,0.272605353483992
CSBrote,L,BA,CSBrote.L,0.287724023247647
CSBrote,L,BA,CSBrote.L,0.315375605036114
CSBrote,L,BA,CSBrote.L,0.309311292770387
CSBrote,L,BA,CSBrote.L,0.267891164457331
CSBrote,L,BA,CSBrote.L,0.305954172009414
CSBrote,L,BA,CSBrote.L,0.293048465257178
CSBrote,L,BA,CSBrote.L,0.2880486231457
CSBrote,L,BA,CSBrote.L,0.27960799869209
CSBrote,L,BA,CSBrote.L,0.284010219901407
CSBrote,L,BA,CSBrote.L,0.266835813384356
CSBrote,L,BA,CSBrote.L,0.266147630432641
CSBrote,L,BA,CSBrote.L,0.264303882198938
CSBrote,L,BA,CSBrote.L,0.232787651457781
CSBrote,L,BA,CSBrote.L,0.24686946826015
CSBrote,L,BA,CSBrote.L,0.256766090477211
CSBrote,L,BA,CSBrote.L,0.26068076939549
CSBrote,L,BA,CSBrote.L,0.254928310850574
CSBrote,L,BA,CSBrote.L,0.260522719759519
CSBrote,L,BA,CSBrote.L,0.261900850142354
CSBrote,L,BA,CSBrote.L,0.262781462536256
CSBrote,L,BA,CSBrote.L,0.265817439732883
CSBrote,L,BA,CSBrote.L,0.265495092342417
CSBrote,L,BA,CSBrote.L,0.258630195169888
CSBrote,L,BA,CSBrote.L,0.236706127063169
CSBrote,L,BA,CSBrote.L,0.270741501430155
CSBrote,L,BA,CSBrote.L,0.261479079605274
CSBrote,L,BA,CSBrote.L,0.279421928869359
CSBrote,L,BA,CSBrote.L,0.254860498008764
CSBrote,L,BA,CSBrote.L,0.253061924934825
CSBrote,L,BA,CSBrote.L,0.270380415433811
CSBrote,L,BA,CSBrote.L,0.222803350975331
CSBrote,L,BA,CSBrote.L,0.237895916325183
CSBrote,L,BA,CSBrote.L,0.226119731452026
CSBrote,L,BA,CSBrote.L,0.234742483220937
CSBrote,L,BA,CSBrote.L,0.206936357593973
CSBrote,L,BA,CSBrote.L,0.20893034776148
CSBrote,L,BA,CSBrote.L,0.218684970417124
CSBrote,L,BA,CSBrote.L,0.170512784673533
CSBrote,L,BA,CSBrote.L,0.198021944124569
CSBrote,L,BA,CSBrote.L,0.198963956384348
CSBrote,L,BA,CSBrote.L,0.205612097690975
CSBrote,L,BA,CSBrote.L,0.189152486234465
CSBrote,L,BA,CSBrote.L,0.219689749878279
CSBrote,L,BA,CSBrote.L,0.20702266444726
CSBrote,L,BA,CSBrote.L,0.193872542916464
CSBrote,L,BA,CSBrote.L,0.21766555589287
CSBrote,L,BA,CSBrote.L,0.21983094223586
CSBrote,L,BA,CSBrote.L,0.221076338216362
CSBrote,L,BA,CSBrote.L,0.218986338734954
CSBrote,L,BA,CSBrote.L,0.236696796185413
CSBrote,L,BA,CSBrote.L,0.212804279581491
CSBrote,L,BA,CSBrote.L,0.241890792056726
CSBrote,L,BA,CSBrote.L,0.225297356298609
CSBrote,L,BA,CSBrote.L,0.205750454275458
CSBrote,L,BA,CSBrote.L,0.226346956906115
CSBrote,L,BA,CSBrote.L,0.223136372560961
CSBrote,L,BA,CSBrote.L,0.206876959778543
CSBrote,L,BA,CSBrote.L,0.199845562125971
CSBrote,L,BA,CSBrote.L,0.202544372894215
CSBrote,L,BA,CSBrote.L,0.209520139712494
CSBrote,L,BA,CSBrote.L,0.215625028498942
CSBrote,L,BA,CSBrote.L,0.202155063094393
CSBrote,L,BA,CSBrote.L,0.182958927809927
CSBrote,L,BA,CSBrote.L,0.19972891219147
CSBrote,L,BA,CSBrote.L,0.199451659624546
CSBrote,L,BA,CSBrote.L,0.185546052445875
CSBrote,L,BA,CSBrote.L,0.19264445216947
CSBrote,L,BA,CSBrote.L,0.200546010032968
CSBrote,L,BA,CSBrote.L,0.201687046902964
CSBrote,L,BA,CSBrote.L,0.189804905477818
CSBrote,L,BA,CSBrote.L,0.187610166392393
CSBrote,L,BA,CSBrote.L,0.182529385184505
CSBrote,L,BA,CSBrote.L,0.176244405569939
CSBrote,L,BA,CSBrote.L,0.177695211046566
CSBrote,L,BA,CSBrote.L,0.183208046532222
CSBrote,L,BA,CSBrote.L,0.16930310637573
CSBrote,L,BA,CSBrote.L,0.161326770788786
CSBrote,L,BA,CSBrote.L,0.152907954040152
CSBrote,L,BA,CSBrote.L,0.156358719858767
CSBrote,L,BA,CSBrote.L,0.151065717486351
CSBrote,L,BA,CSBrote.L,0.14132624205682
CSBrote,L,BA,CSBrote.L,0.129888926246618
CSBrote,L,BA,CSBrote.L,0.142935805392274
CSBrote,L,BA,CSBrote.L,0.14610379016737
CSBrote,L,BA,CSBrote.L,0.15375305769551
CSBrote,L,BA,CSBrote.L,0.164971258510134
CSBrote,L,BA,CSBrote.L,0.162283762050511
CSBrote,L,BA,CSBrote.L,0.1583351850544
CSBrote,L,BA,CSBrote.L,0.179171954131758
CSBrote,L,BA,CSBrote.L,0.158893638573422
CSBrote,L,BA,CSBrote.L,0.15689712758851
CSBrote,L,BA,CSBrote.L,0.15180239407299
CSBrote,L,BA,CSBrote.L,0.172386204802489
CSBrote,L,BA,CSBrote.L,0.151110935656107
CSBrote,L,BA,CSBrote.L,0.14970495879732
CSBrote,L,BA,CSBrote.L,0.143308869718792
CSBrote,L,BA,CSBrote.L,0.143274925304663
CSBrote,L,BA,CSBrote.L,0.14416458574566
CSBrote,L,BA,CSBrote.L,0.139359280293677
CSBrote,L,BA,CSBrote.L,0.13640363847676
CSBrote,L,BA,CSBrote.L,0.144418994467371
CSBrote,L,BA,CSBrote.L,0.150947293030384
CSBrote,L,BA,CSBrote.L,0.157173275343325
CSBrote,L,BA,CSBrote.L,0.163649313394294
CSBrote,L,BA,CSBrote.L,0.15910790878134
CSBrote,L,BA,CSBrote.L,0.162975820285106
CSBrote,L,BA,CSBrote.L,0.149547390820071
CSBrote,L,BA,CSBrote.L,0.175689998665419
CSBrote,L,BA,CSBrote.L,0.175808510042966
CSBrote,L,BA,CSBrote.L,0.165918888091466
CSBrote,L,BA,CSBrote.L,0.173515561354272
CSBrote,L,BA,CSBrote.L,0.168765526830274
CSBrote,L,BA,CSBrote.L,0.176025091825232
CSBrote,L,BA,CSBrote.L,0.166281501478086
CSBrote,L,BA,CSBrote.L,0.199792137238225
CSBrote,L,BA,CSBrote.L,0.176278399474952
CSBrote,L,BA,CSBrote.L,0.179798278931626
CSBrote,L,BA,CSBrote.L,0.195248933827447
CSBrote,L,BA,CSBrote.L,0.180516731318401
CSBrote,L,BA,CSBrote.L,0.178781781691839
CSBrote,L,BA,CSBrote.L,0.18000947057503
CSBrote,L,BA,CSBrote.L,0.171507700481744
CSBrote,L,BA,CSBrote.L,0.181459789602202
CSBrote,L,BA,CSBrote.L,0.184651259159345
CSBrote,L,BA,CSBrote.L,0.17289761845783
CSBrote,L,BA,CSBrote.L,0.173196718533608
CSBrote,L,BA,CSBrote.L,0.168121492012768
CSBrote,L,BA,CSBrote.L,0.160780899809033
CSBrote,L,BA,CSBrote.L,0.169764292638375
CSBrote,L,BA,CSBrote.L,0.16886171321708
CSBrote,L,BA,CSBrote.L,0.159310720330199
CSBrote,L,BA,CSBrote.L,0.155925053546987
CSBrote,L,BA,CSBrote.L,0.147611057661175
CSBrote,L,BA,CSBrote.L,0.142037819945597
CSBrote,L,BA,CSBrote.L,0.15127499698006
CSBrote,L,BA,CSBrote.L,0.155596694878962
CSBrote,L,BA,CSBrote.L,0.137502097409852
CSBrote,L,BA,CSBrote.L,0.171101400327483
